Ticker,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,BP.L,BP.L,BP.L,BP.L,BP.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,AZN.L,AZN.L,AZN.L,AZN.L,AZN.L
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,1796.6641051919516,1810.0406597540925,1789.476577245492,1803.0528564453125,13064341,4156.526432111248,4178.09040739327,4134.6387729611715,4167.203125,2280012,378.5058826157634,383.0457458496094,377.8074280645544,383.0457458496094,60031350.0,500.0384289181953,512.4023147139183,496.7879201216627,511.5049133300781,39474358,8464.794139492285,8521.738936606773,8428.829004472607,8440.8173828125,1245471
2022-01-14,1806.2471768497883,1829.0073751381776,1797.0631345726285,1817.4276123046875,16149387,4146.916852166459,4202.97021484375,4133.036470480936,4202.97021484375,2509359,383.14552919457304,390.21576007640743,382.56582836023466,387.8350830078125,70163258.0,508.1147318634757,515.9917005297984,507.3170452769751,515.0942993164062,25485065,8394.860216119316,8576.68391709917,8384.869902878665,8535.7236328125,1623488
2022-01-17,1819.6237183005403,1840.7867273776783,1810.040349348721,1839.5888671875,15059522,4034.2754059032136,4044.952342099044,3845.82778671911,3909.88916015625,17449753,391.07779705709885,394.7475908846704,388.5334533594714,392.873779296875,60591123.0,515.4931947564803,517.7665788694096,514.7952227468651,517.4873657226562,28851318,8571.689882946122,8772.495205378777,8548.712159483679,8761.505859375,2606595
2022-01-18,1845.9776998244483,1886.1077239948254,1841.5854643591483,1868.9376220703125,21534091,3899.212092701917,3906.6860696563244,3742.111846483045,3754.539794921875,14029169,394.6200020573821,399.30955661315556,392.72423569748406,394.86944580078125,74852832.0,512.0032586386037,517.487227328988,507.5562670933256,514.4959716796875,33497255,8738.528481450348,8757.510079843803,8622.64082810083,8718.5478515625,1942280
2022-01-19,1868.9373814790638,1882.7133817962176,1846.5765140912024,1866.142333984375,21852392,3683.5382566333283,3924.302978515625,3683.5382566333283,3924.302978515625,11717171,396.2164388646519,399.65874417347385,387.8351353718429,393.2231140136719,60553500.0,513.2994789918495,517.7863626558643,508.912309939427,511.0061950683594,40907595,8718.54877914591,8763.505201176571,8680.585578320022,8724.54296875,2383199
2022-01-20,1871.3334044011774,1871.5331290071244,1807.24532440891,1835.196533203125,26399527,3973.4167540163367,4000.109216417144,3890.6706811708714,3902.94921875,9191605,391.1277526303031,394.0212936899295,383.20742733221385,388.2840881347656,43887033.0,507.61613795419936,514.4960205148936,503.12925405436016,508.8126220703125,31029949,8705.561453856593,8860.411353483374,8679.586631983713,8833.4375,2357929
2022-01-21,1817.228080659484,1832.0022193846564,1784.0858566611769,1804.250732421875,14771039,3867.1806817161664,3940.851405622137,3865.045294882112,3923.7685546875,5653369,383.94366615871303,385.6897717644628,375.56236534104715,381.39935302734375,68009741.0,502.03245439406334,504.02662501727707,500.63654104353947,503.9269104003906,37487844,8788.480835295682,8883.388835676846,8731.536035066985,8743.5244140625,2592713
2022-01-24,1795.266376518952,1812.6360820111174,1730.7789640862457,1744.155517578125,53705254,4145.315630085005,4247.280439843333,4099.938952296452,4210.44482421875,17869772,381.24974053839503,382.7962792310611,359.1989123304005,363.289794921875,67979261.0,502.0324391659062,503.72749631567325,488.92077380171787,490.71551513671875,39820858,8698.5676213164,8732.534693686304,8300.953068280462,8307.9462890625,2765458
2022-01-25,1763.1225113439532,1808.0441030118927,1746.351856902492,1807.6448974609375,27968469,4193.8944876005835,4232.865237388861,4158.126940014582,4202.43603515625,7111682,369.57578916568957,379.1045570161921,365.53481330348114,378.8052062988281,55892544.0,498.0441141661772,508.1146819197277,491.5181773997674,507.9152526855469,28153744,8339.915118605184,8476.242920630451,8246.00615584178,8450.8076171875,2046027
2022-01-26,1834.9967484592394,1908.8677978515625,1831.4030461035643,1908.8677978515625,38802745,4185.353464005814,4213.647526629422,4081.787552534732,4090.328857421875,5723984,384.14335587576426,396.3162224496195,383.9437887058289,393.2231140136719,53943299.0,510.10892017258664,524.4669445068185,510.009205542277,521.1765747070312,23928972,8542.720306903851,8631.634130703927,8472.7880859375,8472.7880859375,2360742
2022-01-27,1880.7169783958693,1941.610680987243,1859.5539698448563,1915.8555908203125,31658142,4078.5848945468792,4144.781905229761,4056.697234207167,4107.9462890625,7053919,387.4360113835876,399.6687423453257,384.44268645263116,391.6266784667969,104731641.0,519.0826546775878,545.4316597786811,518.8832862758011,536.7310791015625,39544346,8326.928519736377,8888.384287953755,8316.938203575926,8827.443359375,2743645
2022-01-28,1912.6611411255744,1914.4580531535928,1874.3280333411012,1891.8973388671875,31360872,4094.065202062162,4095.236605904079,4004.379199341439,4042.816162109375,9590616,397.0146253880535,397.0146253880535,382.49701281797377,384.59234619140625,146985725.0,533.4406770731822,534.4377624508891,524.0680501798328,526.7601928710938,75762199,8866.40418648679,8866.40418648679,8657.606611841637,8758.5087890625,4743488
2022-01-31,1906.6719961084507,1915.656314414721,1871.533377698085,1883.312744140625,8153468,4065.238884708603,4089.2619330849852,4023.5989504387317,4043.885009765625,4111139,387.78520080458287,388.40083228995053,381.2996640882202,381.9482116699219,50951787.0,526.660482535504,531.6359285861439,524.6663118790707,526.0621948242188,30969436,8744.52456263781,8760.509070006963,8578.685298682836,8608.65625,1976888
2022-02-01,1895.091926436587,1943.2078857421875,1892.2967568940426,1943.2078857421875,8692774,4051.358193071195,4072.1780342527686,3996.9057007801275,4002.778076171875,2853465,382.29739686641483,393.1232592060587,382.19761329952513,392.4248046875,65719741.0,531.8452958533302,542.7134885468213,531.3467532291172,541.9158325195312,34086223,8491.76848135063,8533.72780796436,8427.558262761464,8500.759765625,2628186
2022-02-02,1944.0068225836262,1953.6260189117322,1917.6527982774214,1929.032958984375,12044193,4017.1920275366224,4059.899525600552,3976.619672824955,4038.5458984375,3828171,394.121082363072,394.46930482601084,388.1344330107215,388.6831970214844,47610113.0,546.2032558007999,547.7986286217504,538.5256876538363,544.807373046875,28072534,8464.795969557468,8577.686556664748,8452.807588625721,8573.6904296875,2186678
2022-02-03,1965.3691863785593,1970.3604732986007,1930.6297806720345,1956.58447265625,21868899,4042.81637395965,4078.0501364743345,4027.8686654332787,4060.967041015625,4241722,392.32503248020095,393.72191099967847,388.1343664721003,391.52679443359375,55250427.0,544.9072539888202,550.690338017064,541.7165680520148,544.7078247070312,32378166,8636.628323911224,8649.615734924622,8348.907218383585,8349.90625,2281492
2022-02-04,1996.515033405437,2037.4435915902484,1986.1331308602073,2033.4505615234375,20565060,4058.8321691929787,4087.6597745691824,4051.3584358501994,4073.24609375,4772682,396.2662360698717,408.3393166408168,396.16645250488824,404.99676513671875,73990562.0,546.602122823149,547.7986372433808,539.5566788258834,543.4114379882812,23255009,8434.824571076582,8463.796490129196,8251.002739846203,8273.98046875,2007468
2022-02-07,2033.9500188538384,2071.8838106165113,2020.4735402013098,2057.908203125,31177267,4058.8310563841924,4136.772546068071,4054.0264974283964,4119.689453125,11610870,405.1464410785752,408.5388997224603,397.11436620332574,407.74066162109375,65339642.0,548.3968216565745,555.3764175685673,543.6108252026573,555.2767333984375,35614557,8229.024468692913,8350.906341362639,8206.04673859944,8339.9169921875,2440699
2022-02-08,2043.4331052241203,2076.375602768036,1990.126130281535,1992.52197265625,34154866,4123.9612260011845,4148.518299928325,4114.885891609777,4138.9091796875,3445412,409.08767508982413,417.0698736281622,397.4636045583036,398.1121520996094,112333300.0,556.3736958947982,564.5009405875799,555.2769262135399,561.857666015625,45308014,8339.91654375151,8402.85554018854,8242.011438182792,8275.978515625,2227859
2022-02-09,1997.513234335995,2035.447018896099,1973.355451859181,2024.4661865234375,14058788,4149.586390929226,4167.737061983516,4072.712444430877,4087.66015625,3411389,400.9558145119827,414.0266706462837,394.52015479118563,409.3869934082031,72690506.0,561.8576089934129,562.2385145942512,555.2768698591987,559.1654663085938,32315290,8357.89747705008,8437.81999655331,8292.960429953708,8355.8994140625,2618498
2022-02-10,1995.317042962525,2037.146004276861,1991.5236159034787,2014.982666015625,22355253,3959.002958971711,4071.1106641096662,3915.7614294892333,4034.80908203125,11334675,405.4956827951436,413.4778813952435,404.6475681039487,409.7861328125,59632180.0,555.5761031245933,563.1539292684814,552.1859877744316,560.06298828125,20729864,8491.769271585983,8792.477806968027,8491.769271585983,8641.6240234375,5701787
2022-02-11,1994.1187782641966,2045.9283570293821,1990.525076319389,2035.4466552734375,15497829,4017.1908528170047,4201.901416489211,4017.1908528170047,4179.47998046875,10970981,405.8449084216663,418.21731011151985,404.58173426784805,416.27166748046875,79062950.0,556.8720992832781,565.5467529296875,554.8779288292645,565.5467529296875,25062386,8713.55348510025,8717.549611440585,8446.812051882895,8501.7587890625,4601471
2022-02-14,2026.46255573053,2041.4364169797705,1984.535744232657,2002.0052490234375,13697109,4157.059946650184,4161.3307210220455,4042.2828244719585,4067.907470703125,6202442,413.12869220210126,416.221800534722,397.30399663439675,399.7585144042969,77689204.0,556.8722335859771,562.7051592278115,550.5906073123247,556.5731201171875,30648498,8438.81987426452,8458.80050614392,8278.974819229321,8372.8837890625,2940867
2022-02-15,1996.5145972467237,2008.9928134795157,1945.8030777336248,1980.54248046875,29779779,4108.480236389782,4128.003637882723,4059.8998712816174,4094.599853515625,4859725,399.4591446931913,404.79724592869155,388.38383839469935,396.4658203125,83837943.0,544.9070662716617,555.77531938375,544.009665241397,553.182861328125,48395580,8539.72014197335,8860.8433607876,8461.795695193528,8856.4130859375,3096131
2022-02-16,1986.3327708862757,2023.4679001831025,1980.343226041136,2019.9739990234375,28571334,4075.9151887532225,4104.209251458969,4059.36587730983,4076.448974609375,8139114,397.16429431714323,404.8471733731013,394.85645262223466,402.85162353515625,126156554.0,552.1857506182989,557.4702898061588,542.613757404713,546.7017822265625,20125755,8818.452393892476,8964.311015112404,8791.478539283311,8907.3662109375,1983937
2022-02-17,1993.301004942924,2004.6821931622899,1948.9743424335406,1966.14599609375,15649572,4067.907009583379,4088.7270932205893,4011.3193774396586,4056.6962890625,4219724,399.79964428797086,401.3463728007301,391.61706644558046,397.05548095703125,70519486.0,545.8044664955601,545.8044664955601,532.244071169963,538.5256958007812,24230834,8933.341017420877,8978.297441686582,8815.455282679692,8909.3642578125,2198212
2022-02-18,1968.9413160223496,1990.9049657662576,1945.3803343071536,1953.7664794921875,53226493,4067.9075394180068,4124.495178932123,4066.3061818048864,4118.623046875,11438241,395.5586627535561,399.43841123390376,389.9705422696369,390.56927490234375,54052070.0,541.4172887341708,546.5023991473361,539.7222316440311,542.813232421875,27292257,8871.40005397114,8951.322576979888,8779.489152511078,8792.4765625,2061222
2022-02-21,1953.3670846769726,1968.7416636246408,1929.207119093934,1940.987548828125,26743871,4129.8339628795,4137.30745245978,4096.2015536033805,4110.615234375,4459950,388.17438572569336,392.6648349178929,382.77787415003354,387.5756530761719,60707310.0,546.4027523418112,553.8808922005038,540.420240454857,545.2062377929688,17811934,8927.345920423497,9166.11446059597,8874.877251774522,9141.138671875,3314751
2022-02-22,1951.370361328125,1996.4957498251879,1940.9875210272053,1951.370361328125,21582887,4079.65201085193,4132.5026581637485,4030.004322284241,4049.756591796875,6275522,388.274236763342,395.4589382573808,381.7381192603345,385.67974853515625,63257007.0,528.4553084295019,550.4908733626171,524.6693777542228,545.40576171875,33523088,8958.316040526694,9129.150438087758,8958.316040526694,9003.2724609375,2109444
2022-02-23,1935.9957450783554,1960.555195155812,1925.533081038093,1939.9891357421875,16512673,4027.868358152086,4118.088388226168,4027.868358152086,4104.20849609375,3503534,383.03530665204806,388.47372107037364,379.4429413534072,382.0873107910156,42269953.0,547.2003933925753,551.3881637698736,544.5341761371174,546.2033081054688,23322309,9012.263777575316,9073.204703241216,8941.33253622648,8999.2763671875,2396077
2022-02-24,1937.5933136268918,2028.1434035462648,1903.6494909733979,1949.573486328125,59734951,3988.223533831754,4003.172717080294,3879.8421381012304,3880.3759765625,5795069,371.80916639233374,377.34737439284044,360.13398734183244,364.5745544433594,133425410.0,529.0534017229951,535.2353423558263,511.6044100981304,512.2026977539062,52435586,8611.043204982085,8733.943914452124,8564.08114526589,8575.072265625,3848689
2022-02-25,1928.2088960205592,2009.174875318036,1925.0041168270277,1997.1947021484375,30292765,3879.3084395588057,4005.8422976311654,3851.5456696673127,3992.494873046875,4814146,364.22530825575876,378.59473898405486,363.7323686801675,377.6966552734375,91620798.0,520.0797208795622,539.323517806925,512.2027827250982,536.4319458007812,44629598,8575.072630410992,9023.710198699799,8554.089581560069,8987.7392578125,2741333
2022-02-28,2014.665694230952,2016.163215807437,1922.4183407457617,1968.74169921875,30758831,3979.1474411682884,4007.4440494884343,3951.994319746567,4000.50341796875,12631478,351.45252476296224,364.77416718937883,349.1075061665306,362.7784118652344,219782031.0,517.0884390631614,517.9858402226206,501.9327599740761,513.10009765625,60091700,8892.81584611988,9081.663283750966,8849.85055607683,9051.6875,3070446
2022-03-01,1944.182096142805,1983.1176516521991,1924.0154019629326,1947.776123046875,28305404,4004.2405388645434,4026.130352854503,3918.8166366970445,3934.833740234375,6567153,367.26887510577933,368.8156038116315,353.64785059868836,356.3421325683594,78717225.0,513.4989327779799,519.780558036628,493.9560546875,493.9560546875,56713395,9187.577121863651,9343.451187226427,9123.628787355845,9216.5537109375,4678616
2022-03-02,1968.9409590435987,2060.58931146978,1965.546674920744,2044.1165771484375,29579832,3912.943521729317,3941.7742094073374,3843.7673246497,3893.72314453125,5060693,362.0299906415896,378.2455020690127,360.0971204383708,373.6053771972656,73748792.0,488.47206510112466,510.806768945151,487.62453654038626,506.31988525390625,44212228,9242.53340518687,9350.44622764743,9197.569729161636,9310.478515625,3312616
2022-03-03,2053.600762904689,2076.063581166894,1927.01025390625,1927.01025390625,33730815,3863.2911647890096,3889.986256542974,3792.2826058671917,3805.09619140625,5660848,376.8984155444004,384.7816432017067,357.68927001953125,357.68927001953125,85445300.0,506.31996198792945,509.4109328627344,493.3578515821162,494.0059814453125,34114061,9210.558250858323,9265.513849013803,8870.832734988087,8912.798828125,2402470
2022-03-04,1919.4231670811166,1922.617952681558,1830.37060546875,1830.37060546875,38075813,3780.0031515867927,3791.7488166023854,3633.714836665602,3641.723388671875,6350240,354.24650814122043,355.64353053347,340.8749558963098,347.4110412597656,79610876.0,491.1144080027124,493.30800808276973,466.23714520549015,466.2869873046875,54131412,8909.802022347405,8966.756010827141,8667.997369503615,8671.994140625,3515520
2022-03-07,1851.7350319422808,1996.0960592021474,1850.3373210382229,1977.7264404296875,44658036,3594.7403210651432,3641.723469696553,3502.9096214673878,3553.630126953125,9171113,352.2508276468491,363.12768847229444,350.2031806601034,360.7327880859375,149892296.0,459.8557802197795,473.4659892985366,447.89075589935464,464.6916198730469,68194453,8486.145103573648,8715.959465262325,8319.27989313013,8644.017578125,3319255
2022-03-08,1976.3290755607738,2050.1069947037226,1948.1757192677305,2036.130126953125,30496164,3550.426795272763,3641.7234111655052,3489.0283024485234,3562.706298828125,8214916,360.83262713291487,382.26403891992464,358.437726446648,379.1935729980469,87217840.0,468.1316277596477,480.54535402185223,465.8881854540903,468.9791564941406,47760237,8652.011453145544,8775.911374636482,8514.12283084111,8739.9404296875,3887164
2022-03-09,2056.0971124296507,2065.0822418357525,1975.929742425539,2001.18798828125,42261024,3608.0873545648024,3666.816162109375,3562.1721316221547,3666.816162109375,6661836,382.6362129827702,383.783766237421,364.27523909711516,370.7614440917969,68459736.0,484.2345258395296,487.57476806640625,474.06427286096783,487.57476806640625,34475941,8938.77895211771,9113.6376953125,8802.888728834901,9113.6376953125,2785222
2022-03-10,1981.720309446175,2009.1748729271671,1944.7814422172032,1952.568603515625,26208821,3651.867136351536,3668.482917652793,3578.1889047745844,3592.604248046875,13493616,368.21684254642366,372.30814688750115,361.19177556021504,362.728515625,185905473.0,475.64444652282987,479.03548916441423,465.02249115022323,474.2481384277344,29138274,9128.624622044148,9244.982760126077,9044.692434188226,9211.5576171875,2655485
2022-03-11,1982.319117583124,2016.6623019504582,1937.1938514552419,1960.35546875,29522526,3614.4946710089866,3637.9862461857306,3530.1386820279768,3621.435302734375,3908276,366.96950818432515,370.7614310979681,357.5395521491107,359.6351013183594,86039063.0,476.59195811240085,489.35824704856606,470.9568391000443,478.38720703125,37140644,9229.543371062164,9376.424704346362,9212.851778221233,9267.5126953125,2381186
2022-03-14,1952.1690519026424,1955.7630791291576,1907.043664245162,1923.6163330078125,26819608,3621.4353193692923,3659.3422404281755,3592.9892840535053,3655.071044921875,8661415,363.5767544182161,363.8761055539525,348.6584702801863,355.743408203125,52431444.0,487.66267240932166,491.4526553441361,480.0327894834191,488.2112121582031,53449416,9250.526440149066,9452.36337479047,9208.142713484636,9388.4150390625,3006352
2022-03-15,1880.887083954172,1937.5932825787934,1868.108184530179,1936.7945556640625,33783377,3623.0370725981593,3675.3590955823715,3594.206624859524,3610.757568359375,7701308,348.30917578247323,360.23382568359375,343.94148170346926,360.23382568359375,141706131.0,481.72839348760664,483.2743005878804,471.60512174089354,478.38720703125,45165553,9247.529106412529,9375.42578125,9163.596913550437,9375.42578125,3133639
2022-03-16,1950.9710826108167,1962.3522710913282,1893.8656412785936,1900.4547119140625,22226989,3662.011393919262,3665.214912182565,3610.757295563082,3642.791015625,4957589,364.27523826145057,366.1213180770332,356.1924533411763,359.88458251953125,54161889.0,483.72301299455563,493.99588130181746,480.38182733281803,493.04840087890625,52092680,9467.351789320539,9473.365485836615,9358.742264021426,9408.3994140625,3369420
2022-03-17,1905.2468876965277,1962.1527099609375,1894.6644258245901,1962.1527099609375,25658316,3643.85900700511,3672.689453125,3612.3588810267142,3672.689453125,4694642,363.5267582323237,370.26243130476604,360.8125302353903,367.268798828125,86427408.0,498.1849334121206,501.47623310962,488.95928649708134,499.28204345703125,35435903,9371.430097490782,9553.283203125,9267.514037128372,9553.283203125,2515303
2022-03-18,1954.7644900499936,1956.9608058981169,1914.6309675512578,1938.59130859375,38356956,3674.825020232071,3676.4267793814993,3606.485896649599,3652.4013671875,8550259,363.87608135855896,368.16697355326994,358.2380786897967,359.6351013183594,257457024.0,499.7806509987948,500.57853248969707,494.4945872005767,499.680908203125,57945933,9642.209727652122,9642.209727652122,9503.321939865215,9528.3017578125,6352349
2022-03-21,1956.3618638066114,2024.6488616195713,1950.9707625824253,2017.1612548828125,29667833,3652.4013813765437,3686.1116959638557,3632.1130821032525,3636.38427734375,4995254,362.72850911458335,375.20197916666666,362.72850911458335,374.2041015625,41146800.0,498.18491065990975,502.1743794139431,497.18754347140145,499.4814758300781,21108516,9479.341198300706,9693.168437305276,9474.345234772562,9621.2265625,1728666
2022-03-22,2036.1301094102682,2044.116890913226,1996.296012290544,2004.1829833984375,27410289,3659.8758673468583,3681.231843643761,3631.0454212269683,3672.689453125,7681834,379.19354194437005,380.81210889948215,367.76782961781623,370.5119934082031,51647059.0,507.5601590312084,519.4288225545147,505.4656818359823,515.2398681640625,27931525,9615.232911176265,9648.20627562278,9507.320082078579,9566.2724609375,2602834
2022-03-23,2011.670593408086,2086.7943071102354,2008.6755503409772,2081.554931640625,35208023,3667.8843241210143,3699.384449281157,3610.223189617194,3614.494384765625,7104769,376.59903591394635,390.07038479328094,374.6531926808399,387.0767517089844,102246139.0,510.9512237301115,514.24252343983,508.35809326171875,508.35809326171875,31648296,9612.234304743704,9722.1455078125,9552.282739433453,9722.1455078125,2800281
2022-03-24,2087.5450002440234,2109.5586153498525,2070.5730896729337,2077.5615234375,35081465,3616.096403514921,3632.647103082009,3593.672749256611,3598.477783203125,5935433,388.723225734598,393.26757662427855,385.43024167615835,388.3739929199219,71889985.0,509.7543872232427,518.2319780727538,508.45779158763713,516.2372436523438,38211757,9722.14514224691,9851.041002817297,9684.175818978116,9828.0595703125,3168157
2022-03-25,2072.569461564943,2118.992621469938,2052.1033373057517,2107.012451171875,25600441,3584.0624693499076,3628.9100220256623,3578.894230173953,3616.096435546875,7186824,384.83147483544656,393.2635523966411,380.4907013598778,390.86865234375,51967724.0,513.1453380205689,520.6255907613935,509.9537513429265,515.4392700195312,32835545,9842.048059812494,9925.980246312418,9789.090846901827,9835.0537109375,2563789
2022-03-28,2075.565326891447,2115.000069754464,2056.0975424400845,2058.09423828125,18334330,3644.92654956516,3675.6171412848244,3630.511205155722,3659.875732421875,5584630,385.0310587883865,390.4195914682497,378.6446485584447,380.091552734375,46068031.0,520.8250741484593,524.9142546131013,516.1374369424011,517.3342895507812,40024764,9852.040143094931,9989.928737389768,9832.056288849302,9886.0126953125,1488881
2022-03-29,2068.5763177315157,2110.0077449447676,2005.6804161788682,2018.658935546875,24886605,3702.0539916728535,3824.316651607133,3688.1724851606946,3769.3251953125,8879029,380.1913720434992,386.42810714919966,366.32087925898304,370.5618591308594,51529814.0,519.6283452361539,531.7962380480551,517.5338983287508,525.612548828125,24471275,9982.93502233476,10089.848649338044,9914.989913585008,10037.890625,2764533
2022-03-30,2046.6130821450242,2111.0065181442214,2045.1155603776012,2108.011474609375,27576785,3768.2575972813775,3788.5458984375,3754.3763333424545,3788.5458984375,5022608,374.20410116383795,382.5363852403143,373.0565480108304,381.9376525878906,45830134.0,525.8118966684594,528.2055409533197,521.0245472242883,525.2134399414062,28460293,9987.930248446728,10161.579987145315,9968.945587110144,10151.7978515625,2704406
2022-03-31,2081.056009981455,2117.994878952102,2072.5700535963065,2105.016357421875,27422464,3789.6128240366124,3793.8840188265726,3689.239990234375,3689.239990234375,4532035,375.90045488316,379.3431138807161,373.4556429021448,374.5533142089844,45119366.0,525.8120335676333,528.8041353585631,523.0194174043255,524.0167846679688,24854170,10165.787385997026,10253.716351002702,10123.8212890625,10123.8212890625,2293648
2022-04-01,2089.0419346511744,2117.4948355532333,2079.0584606504517,2115.997314453125,23746500,3719.6724868730275,3778.4012980070083,3718.070727759431,3745.83349609375,5068015,371.95895830813356,378.14581298828125,368.1171226012425,378.14581298828125,24976836.0,526.0113957447084,529.5021803482014,524.1163740387454,527.5074462890625,19607032,10125.819390794028,10127.817776306321,9938.970345394533,10067.8662109375,1726028
2022-04-04,2116.4972973771264,2133.469209667415,2098.5270373050566,2112.50390625,31493888,3777.8680863445943,3793.8849488523742,3729.987888382382,3758.647705078125,3433117,378.0459309715764,380.7401821922472,373.1563368723082,376.798583984375,33237341.0,525.5127165942594,527.6071630239684,519.8277123036096,523.7174072265625,16925503,10169.782457655972,10223.738858983683,10085.85027781287,10133.8115234375,1292042
2022-04-05,2119.9914748764218,2128.9766047440403,2089.4009879741507,2117.49560546875,30037972,3768.2575605995876,3783.2067451831485,3741.5627100098814,3776.26611328125,15718426,379.4429413534072,383.2069386685202,376.499190376775,382.0873107910156,52462429.0,522.1217751965484,527.5075829007986,520.4262386322868,526.3107299804688,25395152,10103.837405651248,10341.645287627613,10070.187832343594,10325.658203125,2529617
2022-04-06,2120.9893504175648,2138.4604323814656,2115.997612713593,2127.977783203125,30445059,3750.638686692833,3776.426010077732,3715.9128596714413,3734.621826171875,9566433,379.2433666664176,383.58414028226997,377.39731748342484,380.04168701171875,49193103.0,526.1111233367716,527.7068862805232,517.5337909838116,522.81982421875,34022245,10233.732279619097,10472.615460385055,10218.852699106954,10453.5546875,2251895
2022-04-07,2100.0243067389365,2118.493738483491,2074.5664413613076,2082.55322265625,32360312,3742.630226473193,3766.655394398988,3721.808089255037,3740.49462890625,5428308,376.14994189527323,382.88561512931096,370.61170340893693,376.5989685058594,48300305.0,523.1190966867534,526.5101695183974,519.029915514297,520.0272827148438,19791994,10545.479727814785,10671.378007680682,10514.772116305456,10659.3876953125,3462762
2022-04-08,2121.4882966777054,2164.9164100449902,2101.5213480030916,2164.417236328125,20149288,3742.6300973895304,3783.2062060001217,3728.7485918022508,3777.333251953125,3726534,381.83787465422614,390.6690979003906,381.2890541307642,390.6690979003906,50221963.0,526.0113624246616,529.9010570689193,523.019261525487,528.6044921875,21797956,10725.335937857388,10991.121233131289,10704.590977149259,10921.177734375,2542196
2022-04-11,2150.4410190555473,2172.9038430707515,2123.984804104307,2131.472412109375,14785163,3754.9099874519206,3759.181182879042,3698.316769923499,3727.1474609375,6848244,389.2221848288081,393.0141383617117,384.6319717695833,385.82940673828125,38512438.0,529.402516967306,534.3893531498815,527.1085844982144,531.8959350585938,28233381,10879.210156106097,10941.160103725364,10737.324792203905,10849.234375,2561255
2022-04-12,2128.9761615366506,2173.402627744567,2116.4968170962247,2161.921630859375,32918440,3717.537010581259,3717.537010581259,3648.1302093622176,3664.680908203125,6702301,388.4238575273479,397.15528656617715,386.73244767915224,395.1096496582031,43879867.0,525.2135690366495,526.5101951600777,516.5354878029606,517.9328002929688,31542404,10711.347135615004,10745.319691828709,10389.607044414628,10495.521484375,2791098
2022-04-13,2153.4358404703253,2199.8590053205203,2152.936666654732,2178.39453125,23058254,3659.87552951631,3677.494147394476,3643.3245884735065,3669.48583984375,4317423,392.5152030301257,399.84961028378893,391.6670008866879,396.5067138671875,35639692.0,519.4288237202801,523.4182925059573,516.7359201150555,516.835693359375,25845426,10599.43651284491,10631.830263190446,10455.652288240528,10501.515625,2102995
2022-04-14,2173.4034431624586,2195.367097617936,2160.424920075131,2188.378662109375,18969125,3660.9432127414266,3675.3585563768297,3638.51956154132,3661.477294921875,5792917,394.81022014366107,399.5501381889348,393.1138466938771,398.6021728515625,62698869.0,513.6441164518948,521.1243705749806,512.8462348536584,521.024658203125,27738362,10423.57906819476,10565.464442781002,10383.611357043706,10527.4951171875,1980089
2022-04-19,2199.359911824471,2255.7665550464785,2195.3665211538864,2224.318603515625,37456700,3603.282572827121,3653.468994140625,3587.1672330493975,3653.468994140625,6857099,402.14466496712805,406.83470177689975,400.19879150390625,400.19879150390625,41992367.0,521.0246601187578,527.706971793712,518.4314688218755,524.2161865234375,23158857,10469.543146949405,10573.459207961308,10419.583502232143,10491.525390625,3260649
2022-04-20,2228.8113262342367,2233.8030649268107,2198.8608940787935,2204.351806640625,33788460,3699.384322197638,3712.731745637504,3654.5367746797415,3703.6552734375,5122974,401.9451065392179,401.9451065392179,397.15530598484594,400.2986145019531,75442419.0,524.8145765699308,539.6753097326118,522.4208711966817,536.58349609375,31162658,10385.609204311426,10487.526862464183,10382.901431052254,10461.5478515625,4070091
2022-04-21,2232.3049898739873,2232.3049898739873,2196.907526635995,2218.328125,50457293,3714.3337510169117,3760.4851867188477,3702.054246588216,3753.308349609375,6098826,403.9907767618025,404.73918500684,399.35065173313194,402.29437255859375,67003362.0,536.5835297166964,536.5835297166964,532.394575488254,535.4864501953125,34172720,10491.524713055742,10597.439153016114,10413.328116380251,10495.521484375,4003183
2022-04-22,2172.4045932358317,2217.8294135447613,2172.4045932358317,2184.384765625,38105811,3739.426527973715,3807.7656468214345,3732.6085093607903,3781.070556640625,3153138,394.4111006983841,399.30069459118045,392.3155517578125,392.3155517578125,34518582.0,530.1006023970616,533.4916748148589,521.5232698689234,521.9221801757812,22119300,10273.699557316999,10399.94716730563,10251.71731745501,10271.701171875,2235621
2022-04-25,2120.989649708514,2143.242858530901,2067.0788748983186,2071.072265625,22495633,3751.706551226128,3875.037131052633,3735.689447183135,3851.01171875,4520076,378.34529657703945,382.3368070891597,368.0671691894531,368.0671691894531,62955005.0,513.2451627647627,513.9433320150157,499.2820516947984,500.2794189453125,36966972,10135.811904558335,10289.68759790435,10081.855492605837,10225.7392578125,2847515
