Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
2021-01-04,1.0,1.0,1.0,1.0,1.0
2021-01-05,1.0002789926955413,1.0440891972970838,1.0094882079537326,0.9997946940032435,1.0099612832229372
2021-01-06,1.0220813004654135,1.0760659509406585,1.0469022598309317,1.024579988987151,1.0554662739297846
2021-01-07,1.0218314167654021,1.0765504102376482,1.0414547106240444,1.0235077080402268,1.058701073494903
2021-01-08,1.0232855467247357,1.0397286939208048,1.03457728746529,1.024725746550626,1.0566596729050175
2021-01-11,1.0122785649517776,1.0247093466040085,1.0142521843902172,1.0106291285363738,1.042648139725525
2021-01-12,1.0015511159610289,1.0440891972970838,1.011390082681106,0.9988907640735988,1.0455564200491267
2021-01-13,1.0048350955917156,1.0232558208316906,1.0065256853985296,0.997798757726695,1.0392835358874577
2021-01-14,1.0062551043973567,1.0334302794158925,1.0273713702851235,1.0050796721769688,1.05172661845349
2021-01-15,0.9980388238988729,1.0261627984356518,0.9759844363244007,0.9928674110628934,1.043375137475237
2021-01-18,0.9962364021787335,1.0101744585842016,0.9609587942396025,0.9947233687114432,1.040970712753056
2021-01-19,0.99289537369717,1.014050428722817,0.9538252425871617,0.9862217198673248,1.0346163670868485
2021-01-20,0.9999905148725735,1.0406977603961325,0.9752562780000937,0.9970787803305281,1.0456189660781294
2021-01-21,0.9987892492653662,1.000968992534654,0.9671738475234644,0.9965507289025699,1.0450953175081192
2021-01-22,0.9904580520748003,0.9975774816930284,0.9588418055016369,0.9942484099823834,1.0375803121987077
2021-01-25,0.9845723017152936,0.949612462138678,0.9466879724871274,0.9858625363906454,1.015024979620797
2021-01-26,0.9835658010836587,0.9333333136158204,0.9592905057108064,0.9868529527450164,1.0253343782625324
2021-01-27,0.9705092244457694,0.9220930741545106,0.9498776999917732,0.9707709621021536,1.0186859483919097
2021-01-28,0.9701965415575119,0.9393410673306736,0.9700901480416049,0.9718475308043584,1.0136700948607207
2021-01-29,0.9540136539038276,0.8885658585148156,0.9639302418063341,0.9556941679458058,0.9982500370312093
2021-02-01,0.9681656279639178,0.9118216793465064,0.9768078283289293,0.9746420594405101,1.0039075513554183
2021-02-02,0.9826483299015528,0.9182170300752212,0.9863139880138071,0.9826174958773117,1.0138610743803596
2021-02-03,0.979106943574503,0.8903100450771927,0.9783551651001593,0.9820608058037915,1.01672456823229
2021-02-04,0.9763490840659328,0.9098836942771988,0.9846011429841226,0.9862036698687754,1.024024631036511
2021-02-05,0.9758373091658141,0.9098836942771988,0.9875591228580218,0.9876627276660833,1.0334061192383628
2021-02-08,0.9778087863291799,0.9011628354059892,0.9852269853801461,0.9886750876618349,1.0400927561179643
2021-02-09,0.9762870517127963,0.8874032153545796,0.9913349119030824,0.9902199336240729,1.0380694805328579
2021-02-10,0.9722954002208075,0.8992248503366814,0.9914812009029526,0.9876541020482635,1.0356877220704452
2021-02-11,0.9789969935857319,0.8972867913266996,0.9895119828399135,0.9923665463387461,1.0328733467324733
2021-02-12,0.9848037650197542,0.8998062458574737,0.9872690943214526,0.9978921916159564,1.0411032116864427
2021-02-15,0.9967844112931642,0.9310078054733254,1.000854312192945,1.0210621207104529,1.0757495701636495
2021-02-16,0.9921998277648789,0.9684109173109612,0.9928882114883599,1.0183073792811348,1.0825123385015798
2021-02-17,0.9826945324725905,0.991279067188116,0.9790831816661166,1.008725603117102,1.0725371762584814
2021-02-18,0.9719340634370056,0.9044573360831376,0.9681419089239263,0.9995774744174855,1.0546753873502046
2021-02-19,0.973917761833818,0.9560078128673928,0.9612534158653225,1.0036420411179827,1.0650565582155385
2021-02-22,0.9663715528568143,1.0218022950593728,0.9681555797321731,0.9953203429305044,1.0755106570710427
2021-02-23,0.9664104980634695,1.0334302794158925,0.9882042058601559,0.9956374076267956,1.0804487647885868
2021-02-24,0.9696863560017983,1.0843023505148786,1.001174088502997,1.000139908742991,1.0908665248230986
2021-02-25,0.9629427368145504,1.0857558762871962,0.9951134212183286,0.9951600690562387,1.0875206128720958
2021-02-26,0.9397547611257908,1.0436045901187458,0.9717901712526054,0.9678005805122207,1.0671731273472396
2021-03-01,0.9553335562953481,1.0794573878416094,0.9867955794184622,0.9878642946237625,1.0840322156490243
2021-03-02,0.956093834640847,1.0673450181287745,0.9847932531403817,0.9905371550774317,1.0866843482755455
2021-03-03,0.9579838284933291,1.1090116231782128,0.9886726905623971,1.0005630163980788,1.1078481992829867
2021-03-04,0.9543596980578234,1.108042630643559,0.9858506337119527,0.9886311004910926,1.101780111037182
2021-03-05,0.9464482680206359,1.051841137574314,0.981214794746071,0.9752853628551928,1.1006902381106587
2021-03-08,0.9527836078830502,1.1288759331682785,0.9911284094652604,0.9884422696274976,1.1253552223493295
2021-03-09,0.9641487029345247,1.1031976679702902,0.9914092186875377,0.9973412903920283,1.1259129781770394
2021-03-10,0.9658664936848917,1.094961194455396,0.982788179894053,0.9984216653756994,1.1224078781664302
2021-03-11,0.969122785187192,1.1027132086733002,0.9904270148010518,1.0036569315919934,1.1218504270175227
2021-03-12,0.9679655274857941,1.112887593316828,1.0013928540978934,1.0050581553310396,1.1275110512746196
2021-03-15,0.9681053184970895,1.143410895128759,1.0174597800014673,1.0039419167777843,1.1245932238989378
2021-03-16,0.9823223819749575,1.19040699608913,1.0371287587682045,1.0203335530049398,1.129392810041722
2021-03-17,0.9713100623350923,1.232558134376232,1.0300110456236997,1.009841442261802,1.1263218740725107
2021-03-18,0.9740497124818324,1.206879943118918,1.0160948793953104,1.0138754844762767,1.1301101799243631
2021-03-19,0.9656276323876488,1.133720969782221,0.997945381532783,1.006277666809396,1.1186088016321705
2021-03-22,0.9688938416385523,1.0843023505148786,0.9855260856643838,1.0094310470859291,1.1120560488025173
2021-03-23,0.9670430841857772,1.0203489171684037,0.980668964536414,1.0069765236201975,1.1013685429635094
2021-03-24,0.9666379195541659,1.0465116416633813,0.9820920074615198,1.0095109176640182,1.1115868557959219
2021-03-25,0.9645364579012397,1.0276162502672956,0.9799234793611038,1.0066467381458266,1.1032563766805623
2021-03-26,0.9726323548205393,1.0290697760396132,0.9867246184171243,1.0137675892757407,1.117007606738779
2021-03-29,0.9721999682418627,1.0276162502672956,0.9824164483352671,1.0063688204273291,1.1119847232596647
2021-03-30,0.9774236361375078,1.051841137574314,0.9875138449663403,1.014909212874382,1.1274466715687057
2021-03-31,0.975962554595551,1.0203489171684037,0.9874340378076191,1.0077467598060261,1.118178178204399
2021-04-01,0.9852842722140785,1.0554263729821962,1.0100083226250351,1.0212675186290778,1.1232336758950363
2021-04-06,0.9953533635113883,1.0829457609663633,1.0163101652468918,1.0328330656973208,1.1375458900303217
2021-04-07,1.0046693889743181,1.0841084780672736,1.029015832378569,1.041871269344731,1.1481982168095501
2021-04-08,1.0132251708734668,1.076744208744579,1.0350985211792998,1.0525099896118175,1.1520436943164862
2021-04-09,1.0143203206353542,1.0841084780672736,1.0250699593622374,1.0548256881429023,1.1471677058297232
2021-04-12,1.011066888210803,1.0486434252396195,1.0369627627062217,1.0474522382333467,1.147531661299956
2021-04-13,1.014530465509667,1.0436045901187458,1.0864895172372881,1.0537104048519366,1.1440792444679408
2021-04-14,1.0169642806529384,1.0439922610732817,1.0851461511233795,1.0539800043469543,1.1495038703045737
2021-04-15,1.0279916191735547,1.0368217163168436,1.0853601247556717,1.0611408998700969,1.1453190538436369
2021-04-16,1.0339835683265954,1.0131782984712916,1.0833814349457647,1.0668067458434571,1.153581875536476
2021-04-19,1.029992287715383,1.0191860521861449,1.0867927675492015,1.0646606162128476,1.1534859990268602
2021-04-20,1.012170831419494,0.962015492641572,1.0651221952242285,1.0491878736626155,1.1184854280322014
2021-04-21,1.011339256976315,0.9677326595070403,1.0657569307991457,1.0523005757898873,1.1258390608055844
2021-04-22,1.0203834618617853,0.9963178283683156,1.0609452274709958,1.0619177257222696,1.1344905140952932
2021-04-23,1.0185078414361903,0.9860465075009855,1.0565748425684727,1.062130068529381,1.1353117435848152
2021-04-26,1.0236956694697406,1.0447673811603302,1.0583483003193617,1.0663201761314927,1.155432791222435
2021-04-27,1.016272064108349,0.9974806194099002,1.0567986801977476,1.0636787823901752,1.1531515705417008
2021-04-28,1.0137582976431458,0.9957364328475236,1.0596622561532043,1.061403623807242,1.161463972972565
2021-04-29,1.0158114340675193,0.9885658880910856,1.060419729311339,1.05875594888388,1.159429814901616
2021-04-30,1.0205879934872242,1.0137597679327577,1.0529263935591202,1.0565431779715235,1.1587701673392288
2021-05-04,1.009337400760843,0.9808139478138552,1.0413857489924974,1.0495950347384078,1.1476919747720968
2021-05-05,1.0193830107997826,0.9860465075009855,1.052583605622606,1.0622852666321323,1.1659972915395949
2021-05-06,1.0242292342308603,1.0019379850693078,1.0550116110818386,1.066450981156892,1.1711307760467762
2021-05-07,1.0330685817235254,1.0343022617860695,1.0746941739396694,1.0737537384674685,1.1857695588586834
2021-05-10,1.0262642555464625,1.0627906423048905,1.074232343170611,1.0713926041680955,1.1852136478816002
2021-05-11,0.9991745812318127,1.0110464409543791,1.0477460966907943,1.0417890956055291,1.1505698590173954
2021-05-12,1.0012659054012782,1.0160852760752528,1.0524174871124388,1.042062895191734,1.1605670988949324
2021-05-13,1.0037544840100576,1.0106589178811918,1.0462762338900329,1.035507269222415,1.154222830756012
2021-05-14,1.0162052098938759,1.0430231945979536,1.0602097579816285,1.05107650642368,1.1736507247435306
2021-05-17,1.0092063504886837,0.997868290364436,1.0504688746592483,1.0493405016173563,1.170752274077062
2021-05-18,1.0106550440387272,0.9974806194099002,1.0528894569261722,1.0502687324965592,1.1774166178362924
2021-05-19,1.002608812755208,1.0015504619961202,1.0619728660355188,1.0390750109467266,1.1612648534681222
2021-05-20,1.013565796498343,1.0005813955207925,1.0603380410765113,1.0536407913446657,1.1712881441729919
2021-05-21,1.014320018441285,1.0193798506930756,1.066516023102325,1.0488851427503092,1.1739653853960876
2021-05-24,1.0188464279463159,1.0244186118732752,1.084675799756981,1.0544396368630573,1.1809320299481245
2021-05-25,1.0196282773274152,1.0215115603286395,1.0800382806103197,1.051791028691927,1.1787860734746574
2021-05-26,1.0235086376387057,0.998449611944554,1.0949474662750334,1.0543387288079527,1.1838866984798984
2021-05-27,1.0229271657150374,1.0374031118376357,1.103063446215692,1.051690923960666,1.1889532575740442
2021-05-28,1.0249269941509476,1.0370155148237743,1.101449824949695,1.0568609195821694,1.182366588051995
2021-06-01,1.0351383071238853,1.055620171489127,1.1062405635731474,1.0659238176993344,1.1912166037425944
2021-06-02,1.0348119950641748,1.0881783206534934,1.103243410912635,1.0692217546604854,1.1967998547981682
2021-06-03,1.0278950885209595,1.0627906423048905,1.0987318221042,1.061603120100769,1.1887696491493114
2021-06-04,1.0285524926657958,1.0399224924277355,1.0962507467218137,1.0638075296458103,1.1869638531022857
2021-06-07,1.032456937401502,1.0670542833980412,1.1031728005629327,1.0671160309625745,1.1921348728302734
2021-06-08,1.0377186405220473,1.0794573878416094,1.0961677026179066,1.0710310751126628,1.1926102878069047
2021-06-09,1.0346152668159616,1.0906977012435932,1.0844395026483447,1.061989078073214,1.1909095065643498
2021-06-10,1.034692583445572,1.075969014716856,1.0840034174025255,1.0594169374794966,1.185409421367637
2021-06-11,1.0411481221026668,1.084689873588066,1.0928190593756686,1.0683178388703312,1.1927610772911525
2021-06-14,1.041888620250869,1.040310089441597,1.0989609096275241,1.0608169996145447,1.190986080944666
2021-06-15,1.0435173239698816,1.0465116416633813,1.093683253913366,1.0610093957816489,1.1935340899325835
2021-06-16,1.048307511304415,1.0658915662971309,1.101118490878072,1.0633268145345045,1.1946231695753575
2021-06-17,1.046735049687565,1.084496149021809,1.0926801706238456,1.0589177415858997,1.1943343552593424
2021-06-18,1.0311785006420202,1.041860403556369,1.0771683308716782,1.0380873277132938,1.1709773447321232
2021-06-21,1.0401738843618131,1.058721021540693,1.088267690093268,1.0470777369267037,1.1809564247544186
2021-06-22,1.045645973488114,1.0484495527920146,1.0877015885815118,1.0539009882480033,1.1874389488818575
2021-06-23,1.0401256234771499,1.0604652081030697,1.0835118562703785,1.050614816588569,1.1835107484060565
2021-06-24,1.04004124904679,1.0443798580871428,1.0803786233664703,1.0534355815464418,1.182681436194674
2021-06-25,1.0426595995170822,1.0319768275842487,1.0825282983681404,1.0578049902688078,1.1854236145457615
2021-06-28,1.0390997712653682,0.973837201564348,1.0781722061457355,1.046700391907305,1.1679155740117053
2021-06-29,1.0404823082192047,0.9552326188396696,1.0806365890821437,1.0474835555327515,1.1659689140880662
2021-06-30,1.0317731148005487,0.9585271195168186,1.0725982988305813,1.0388798728032187,1.1610638832574522
2021-07-01,1.0431073461361864,0.9773255746891016,1.0879813185995297,1.0518973941441838,1.1818684150200915
2021-07-02,1.0460765646975072,0.9939922462851464,1.1000098008329484,1.0555707586469285,1.1787484078792454
2021-07-05,1.051583259096856,1.0172481410575112,1.114582776064278,1.064278279319691,1.1916508147656564
2021-07-06,1.0499951593205994,1.0044573656594076,1.1023192734712837,1.0577283526611214,1.1777425990726085
2021-07-07,1.0577383886571436,0.9775193731960324,1.1060914274538312,1.067076708236818,1.1825276255323218
2021-07-08,1.0407888261270284,0.9759689851405864,1.1020983061465202,1.045189618864366,1.1623299984247542
2021-07-09,1.0527283951176507,0.9786820902969428,1.1168110454027356,1.0627424967488144,1.1804726210072483
2021-07-12,1.05405675150934,0.9277131569148284,1.117357966453175,1.0652047345172027,1.179890628788672
2021-07-13,1.0601611546878702,0.90707365289704,1.1091015060831242,1.0676939531997423,1.1749465707047384
2021-07-14,1.0528604292857853,0.8988372533228199,1.1074783899794993,1.062411106152476,1.170736717030676
2021-07-15,1.0417267042695597,0.8831395003207546,1.096079546510403,1.052693398102444,1.1549236763124013
2021-07-16,1.0449194198136544,0.9017441569861072,1.098773693636438,1.052587468667742,1.1486913814381974
2021-07-19,1.0221455530505017,0.8430232093860883,1.063040680150526,1.0296630791676278,1.112124896439217
2021-07-20,1.026154294475351,0.8722867839326324,1.0767284208676868,1.036780342875857,1.1207961181733346
2021-07-21,1.045701039714135,0.939922462851466,1.1037908023271084,1.0580559759903245,1.147587484520924
2021-07-22,1.0516826553509762,0.9232557173147468,1.0964605418766056,1.0618090370986146,1.1471849129912903
2021-07-23,1.0631114625939484,0.9266473020970464,1.110722593181308,1.069325746164312,1.1582919486690841
