Date,Cluster 1,Cluster 2,Noise Mean
2021-02-15,1.0194542605597656,1.0449230877061302,1.0318557864343545
2021-02-16,1.0166761543744889,1.0352637213535931,1.0365285524320837
2021-02-17,1.0075997735557554,1.0216283915625752,1.0262611804844448
2021-02-18,0.9970831435408555,1.015730800262264,1.0072208171585322
2021-02-19,1.0001558653377194,1.0033370010789682,1.0184032831188867
2021-02-22,0.9927381011002125,1.0057479081947909,1.0298460540597902
2021-02-23,0.9927345518349338,1.0092070651107157,1.0386051472310542
2021-02-24,0.9978014802119005,0.9989798419954655,1.0503497735930558
2021-02-25,0.9920864488754084,0.9957116332555648,1.0463020259588538
2021-02-26,0.9667455916938823,0.9770881558235227,1.0244426645086337
2021-03-01,0.9852261709597123,0.9973094801546877,1.039624355155798
2021-03-02,0.9869902011695916,1.0039835275388125,1.040260293705727
2021-03-03,0.9934619916434758,1.0182635885301827,1.0584758158928633
2021-03-04,0.985534835263595,1.0352787715750422,1.0508006406269066
2021-03-05,0.9756579527597327,1.0185465845994977,1.04661465024089
2021-03-08,0.9873211053806464,1.029323753454453,1.0671031795341284
2021-03-09,0.9965547898833061,1.0365472418003405,1.0681661959855988
2021-03-10,0.9977228313290049,1.0209897297095745,1.0654868390138197
2021-03-11,1.001529332260964,1.0372559591420891,1.066087830874351
2021-03-12,1.001594879920605,1.0340709266565942,1.074161919989785
2021-03-15,1.0006721588396663,1.0381929940631212,1.0764978430311083
2021-03-16,1.0156874996948146,1.041336498126465,1.0867797611496008
2021-03-17,1.0046457705875949,1.0238820998369698,1.0871078690255283
2021-03-18,1.0080218103576013,1.0170097296072125,1.0876417906119875
2021-03-19,0.9995734540881303,1.0154713691585584,1.072520219805321
2021-03-22,1.0026109193155759,1.011884739546705,1.0633035197537735
2021-03-23,1.000486197748452,1.0188861111332217,1.0495618245766016
2021-03-24,1.0024746201888497,1.0243904009774851,1.0568507980537059
2021-03-25,1.0003130183703903,1.0338101300695133,1.0463837329502437
2021-03-26,1.0082704197294996,1.0318401507311028,1.0591943883899093
2021-03-29,1.0041636004811836,1.0306535747406371,1.0543771386412386
2021-03-30,1.0120238949108773,1.0325890970275486,1.0672113018396812
2021-03-31,1.0074907484266895,1.032320352094605,1.0582945367939198
2021-04-01,1.0176612136756946,1.050276802158087,1.0697852611112453
2021-04-06,1.0292633486415632,1.0688132413963978,1.0805235744705617
2021-04-07,1.0384065392629827,1.0772230376008374,1.0915492291086097
2021-04-08,1.0465308805534788,1.1006599460928597,1.0970821782139668
2021-04-09,1.0484855435604075,1.0948146035243784,1.0911599684355564
2021-04-12,1.0432828186484053,1.0954829059706837,1.0919547992827752
2021-04-13,1.047407731783111,1.0946784998264252,1.1003309924500129
2021-04-14,1.0487698109204238,1.1017321339091453,1.1040032451077701
2021-04-15,1.0575512471827415,1.09812109655583,1.1012387607914016
2021-04-16,1.0637767022840512,1.1019935168884263,1.1057528088422885
2021-04-19,1.0606946232426893,1.0969297387015498,1.1072103460566323
2021-04-20,1.042232650752963,1.087915048178239,1.0757837351334048
2021-04-21,1.0445878084342228,1.092084488330328,1.0790022444199854
2021-04-22,1.053511499920912,1.1027383238702626,1.0866913625900556
2021-04-23,1.0530723893142,1.0982723334536855,1.0856960756581553
2021-04-26,1.0604143968180197,1.1031915998142452,1.098467454906172
2021-04-27,1.0560325047986894,1.0928380995965794,1.0938927144730184
2021-04-28,1.0551693225553362,1.0922820289949489,1.0977345654538428
2021-04-29,1.0555509270765193,1.0837387869612982,1.0948987275943334
2021-04-30,1.057272253961352,1.0846082304367208,1.092442245286775
2021-05-04,1.0468729590671253,1.0686834357734971,1.0845258258190529
2021-05-05,1.058982633701975,1.0800273719234104,1.0998471191975154
2021-05-06,1.0633208377344787,1.083855304149566,1.1054568645295038
2021-05-07,1.072446278746674,1.1021978600895095,1.1184922614002444
2021-05-10,1.06817774862035,1.0865173130406642,1.1200682884604496
2021-05-11,1.0395094562600156,1.0530126976664331,1.087009508267046
2021-05-12,1.0419481275678888,1.0508511053001035,1.0938263070573222
2021-05-13,1.0396564854900925,1.0541987921008318,1.08694916148951
2021-05-14,1.0538883354609119,1.0782263674829948,1.1047584332913845
2021-05-17,1.0487871771188522,1.0682595004420972,1.1017828737741824
2021-05-18,1.0503333593718198,1.0825038136938903,1.1055259235090205
2021-05-19,1.040035773040901,1.0672722300732018,1.09663640033505
2021-05-20,1.0529087433600808,1.09640028294425,1.1015638290081082
2021-05-21,1.0511836999713935,1.0934498715889067,1.1053461361840915
2021-05-24,1.0564113569941302,1.106666682629075,1.1131929407447916
2021-05-25,1.0552051632943447,1.1126997333776687,1.1102528699693897
2021-05-26,1.058173381703926,1.1170091296614528,1.116874594992173
2021-05-27,1.0562834993977994,1.1042095310619549,1.1265831226315255
2021-05-28,1.059006889485556,1.0965840162452867,1.1236584126168094
2021-06-01,1.0693226272078364,1.1043310617173636,1.1304071721011741
2021-06-02,1.070743828646786,1.100710674584024,1.1366809646343528
2021-06-03,1.0637700643079782,1.093874705379015,1.127728282427387
2021-06-04,1.0657612849845066,1.0972008489201317,1.1229331509591705
2021-06-07,1.0696264992794486,1.0954911559618414,1.1293813614801027
2021-06-08,1.0742678094802671,1.1024354731263941,1.1279641789871209
2021-06-09,1.0682429626797267,1.1118433899484064,1.1233098490393896
2021-06-10,1.0668633712597981,1.1019333443044732,1.1192373381645182
2021-06-11,1.0741155795170945,1.1121330707988273,1.1277721638861222
2021-06-14,1.076269587970203,1.1164232702526602,1.1103358151401228
2021-06-15,1.0779139243467342,1.1253122205357167,1.1088127848262115
2021-06-16,1.0810822499757595,1.1329806896493972,1.112042057565497
2021-06-17,1.0780405813565057,1.1347967747467138,1.1107503607750218
2021-06-18,1.0592772187711992,1.1141487960710286,1.0892589228892982
2021-06-21,1.0681710983655195,1.114945975811364,1.1010402456707693
2021-06-22,1.0746063912024624,1.1160780724211024,1.105402915270195
2021-06-23,1.0698662523278843,1.106204412813612,1.1036606474058623
2021-06-24,1.0708514620646512,1.118438297020475,1.1013664636765763
2021-06-25,1.0744411551282733,1.114186696322165,1.103998565544199
2021-06-28,1.0665776013361665,1.1076530855534197,1.0874557163647949
2021-06-29,1.0676492953031937,1.1009838771475862,1.0862796347696941
2021-06-30,1.0590279563158986,1.1057120430187177,1.079884779425742
2021-07-01,1.071268159749132,1.1280554389037913,1.0992536514393905
2021-07-02,1.0741513087750525,1.1347933660850336,1.0998466915498668
2021-07-05,1.0808747814958417,1.136209788212349,1.115873540716198
2021-07-06,1.0766254327349,1.1362966571609632,1.1010929400590173
2021-07-07,1.0856910919113993,1.1402790136938041,1.1032069045143116
2021-07-08,1.0659188780347992,1.116169427197686,1.0881383216238498
2021-07-09,1.0805753436410022,1.12802479100911,1.1060995129395972
2021-07-12,1.0824016293561374,1.1279086679806738,1.1039478569701662
2021-07-13,1.0859330581358888,1.1338257169739732,1.0984716064846896
2021-07-14,1.0797158044243134,1.1245575182189234,1.0950289979248027
2021-07-15,1.0683483877061328,1.11294745255553,1.0821106752853396
2021-07-16,1.0696167891028447,1.1214825214147235,1.0775126947285236
2021-07-19,1.0457834871614557,1.1000574045294969,1.041116268272915
2021-07-20,1.0520299661968466,1.1001173847282217,1.0507837614349087
2021-07-21,1.073415698936303,1.1212524604882323,1.0772977892438695
2021-07-22,1.0781486691255573,1.130035988591272,1.0741912257863402
2021-07-23,1.088132550949031,1.1350569658600465,1.0848788083951697
2021-07-26,1.086401111830451,1.127490189212426,1.0941756124099358
2021-07-27,1.080618188667602,1.1256092573235223,1.09132346410579
2021-07-28,1.084387336761333,1.1282268766115753,1.102015900843515
2021-07-29,1.0873854287546685,1.1509591391109313,1.111181944630629
2021-07-30,1.080867441705046,1.150699711982515,1.09512364032708
2021-08-02,1.0885367160693014,1.1573765849756794,1.1058747283555452
2021-08-03,1.0874713470445616,1.1547586877857294,1.1116529129228856
2021-08-04,1.093946694400821,1.1646202231916356,1.1170099994573357
2021-08-05,1.0980463029077168,1.1734168712242603,1.1254067417017275
2021-08-06,1.095735317845249,1.164425146951104,1.131544825359086
2021-08-09,1.0955366019157387,1.1626009278322478,1.1282116751814544
2021-08-10,1.0997712208971537,1.156774486967975,1.1356847837370647
2021-08-11,1.1093935490345443,1.1629189200505248,1.1447045237428868
2021-08-12,1.106473361549645,1.160833520802404,1.1420237120514172
2021-08-13,1.1104516343845128,1.166913514786109,1.1441159822951668
2021-08-16,1.1022639916217898,1.16126577849305,1.1375025858947487
2021-08-17,1.100674490601655,1.1659545867132104,1.1364371092425984
2021-08-18,1.1010302830671668,1.1693878108505007,1.1351075646739988
2021-08-19,1.086558892454298,1.1636405510082297,1.1177481926943071
2021-08-20,1.0931122689742914,1.1696507095149986,1.1278924817313496
2021-08-23,1.0963168698388093,1.169286378142166,1.1339209764760976
2021-08-24,1.0985233045233584,1.176788454446269,1.14525486247684
2021-08-25,1.1008100872759967,1.1796052285302217,1.1520544098041925
2021-08-26,1.0962502008083213,1.1800932779363948,1.1499668560060519
2021-08-27,1.0985072876685558,1.1810201339333923,1.1543982362597656
2021-08-31,1.0979140553488533,1.1810847525699548,1.1495950391681056
2021-09-01,1.107967593515503,1.1919959742408068,1.1536886920449023
2021-09-02,1.1062012301438153,1.1886286870939282,1.1540241791615649
2021-09-03,1.1040368770574287,1.182538437987087,1.1484605721400896
2021-09-06,1.1098504483657836,1.19049342512929,1.154447917795379
2021-09-07,1.1047169753000776,1.185568679728898,1.1462156478708148
2021-09-08,1.0955567354203906,1.1755577082335147,1.135781081889447
2021-09-09,1.0899337110666159,1.165713490849379,1.13296410172655
2021-09-10,1.0910250323925716,1.167485996835688,1.1310865723909567
2021-09-13,1.09183232298112,1.171957164284141,1.141754184363036
2021-09-14,1.090507660463037,1.1669052622945126,1.1344118960851621
2021-09-15,1.0822942147234416,1.1595373744993678,1.127232185154031
2021-09-16,1.0901951111774197,1.1798239687324272,1.1340000791603821
2021-09-17,1.0799056122292996,1.1758305682740595,1.137723223562003
2021-09-20,1.0656330790604793,1.1773121939719158,1.1259228646945403
2021-09-21,1.079120848867107,1.180626777975611,1.1390938218215114
2021-09-22,1.0921157633947909,1.1854168728217376,1.1596697286813653
2021-09-23,1.0884900920318485,1.1863203338209416,1.1663718980065085
2021-09-24,1.0756046343693482,1.1829298135522672,1.1667195633131546
2021-09-27,1.0678280054188838,1.1828733828693665,1.1851717493003218
2021-09-28,1.0511181937735676,1.154532483727228,1.1732065795803077
2021-09-29,1.057082130699404,1.1678225607299468,1.1850093881535206
2021-09-30,1.0498286379720358,1.161973674491757,1.1815456794404644
2021-10-01,1.0441488474443208,1.169317548613196,1.179260675376689
2021-10-04,1.0362945641812735,1.1518914237690436,1.176998645252072
2021-10-05,1.043306051566479,1.1684878386072568,1.1901322695442935
2021-10-06,1.0279724750162962,1.1504581163687821,1.1746206302257396
2021-10-07,1.0394761179035161,1.1603246304283816,1.183000371787363
2021-10-08,1.037460700640375,1.157279681143221,1.191348200278561
2021-10-11,1.0371301151626164,1.1579004654136922,1.2030398398235846
2021-10-12,1.0369639761171454,1.1494345625691436,1.2011363365595074
2021-10-13,1.0451366082798832,1.158564756799673,1.1991539551373456
2021-10-14,1.0562792097303588,1.1667548134201962,1.2127985856571093
2021-10-15,1.0560897024468825,1.1633462522177906,1.2226249410268508
2021-10-18,1.0490897920092181,1.158499530932726,1.2170597116067012
2021-10-19,1.0548983034108212,1.1619096401787379,1.2140566491136338
2021-10-20,1.0550803493289185,1.1593851632317755,1.214820513015353
2021-10-21,1.053203521426751,1.1688746219923263,1.2046353921161348
2021-10-22,1.0534614637273572,1.1663495649528635,1.203476469913443
2021-10-25,1.0557434145779185,1.1604901343954257,1.2080940902708444
2021-10-26,1.0649135555274263,1.1777717773642074,1.216171750102013
2021-10-27,1.063644635938898,1.1854634963697155,1.2107981728274329
2021-10-28,1.0625666052946554,1.186397676763321,1.2168624220732653
2021-10-29,1.0596290643465711,1.1901966024177577,1.2151239624597527
2021-11-01,1.0666419979049873,1.1939807217416123,1.2275986517635002
2021-11-02,1.066046738945448,1.2044526229879844,1.2192368442518835
2021-11-03,1.0643736570929196,1.2042571228905483,1.2188161649426483
2021-11-04,1.0794254343384075,1.225324278199766,1.2195051123609935
2021-11-05,1.0828988994928122,1.2373622671762436,1.244442605004038
2021-11-08,1.0805199992515935,1.2243411920087859,1.2437981070197799
2021-11-09,1.0761507945056434,1.2248599119830033,1.2373066410361757
2021-11-10,1.087624382006185,1.2362116960741731,1.258409293325027
2021-11-11,1.0959143998246776,1.237376073261516,1.2700143691659913
2021-11-12,1.1002807497917717,1.2333461237577965,1.2635120140849483
2021-11-15,1.0987846664889274,1.2240260522981365,1.2657818739021849
2021-11-16,1.0976630088376387,1.208584960156924,1.2646116733667543
2021-11-17,1.0880331004122346,1.2510061322283366,1.260374459483462
2021-11-18,1.090819036863014,1.251990331421723,1.2603226155657339
2021-11-19,1.0885547616468256,1.2420667730433899,1.2479107563020229
2021-11-22,1.0893355611120226,1.2343588238228105,1.2571900917479808
2021-11-23,1.0815018663785296,1.2447142891181502,1.2524975595576953
2021-11-24,1.084631929157368,1.2396420677205529,1.2516853180192717
2021-11-25,1.088185645974713,1.2541808775640477,1.2590285574473916
2021-11-26,1.0566603740117877,1.2104929065827055,1.1914029526928986
2021-11-29,1.0661036494603693,1.235235765312807,1.2065187263851338
2021-11-30,1.0527294957381035,1.2167395770749907,1.1985414289205008
2021-12-01,1.0694398279505386,1.233635218295747,1.2210328487604005
2021-12-02,1.05843570944417,1.2314246504104005,1.214441315510713
2021-12-03,1.0594922065044394,1.231845268027528,1.213049300559525
2021-12-06,1.075132249614831,1.2480525369775157,1.230733564786677
2021-12-07,1.0918335612833123,1.2755737391730235,1.2475092000027768
2021-12-08,1.0911945680149464,1.2755947299241888,1.2400186427359154
2021-12-09,1.0903242691367816,1.2782490411094987,1.2321711848681174
2021-12-10,1.0838452971210337,1.2734062314558974,1.2260025270336667
2021-12-13,1.076156994231374,1.270606997427101,1.2076964977154316
2021-12-14,1.0670387123392284,1.2550034790730578,1.206561435056751
2021-12-15,1.0619736615694797,1.2610219717171294,1.1961116022353997
2021-12-16,1.067538169297755,1.2659294243398371,1.215777961313306
2021-12-17,1.0716797622224516,1.2637033894930525,1.212196876562871
2021-12-20,1.0601671986440806,1.2639028034688247,1.2011272604093697
2021-12-21,1.0740231250878631,1.2741315960179278,1.2229236878986334
2021-12-22,1.0836107749880897,1.2919928204567999,1.2354137146655977
2021-12-23,1.0886859076648452,1.3025073220745949,1.2441452611409798
2021-12-24,1.08917660964685,1.3107622008322979,1.244486019008033
2021-12-29,1.100353302304786,1.3182111524662687,1.2586708040741073
2021-12-30,1.0994521419785197,1.3188652400164884,1.2585228093520144
2021-12-31,1.0966515899852105,1.3201312633889408,1.2571398246917693
2022-01-04,1.1082706829319464,1.320383244903684,1.2935385381935944
2022-01-05,1.107697151308836,1.3160794662234307,1.2993181640938891
2022-01-06,1.0919761961699033,1.2848975229138235,1.2940220555028021
2022-01-07,1.0918819749460587,1.2845365843362941,1.3025562655075773
2022-01-10,1.078305131948112,1.2672508980714867,1.2953320402759763
2022-01-11,1.0828017207824987,1.2745150824882043,1.299311703434901
2022-01-12,1.0853145302935108,1.2802626229321936,1.3061072357612484
2022-01-13,1.0794197280167956,1.2630827006385867,1.3078040932962753
2022-01-14,1.0678855659131357,1.268405428295985,1.3059402524836419
2022-01-17,1.0787559842983057,1.289317065533557,1.3161321691808747
2022-01-18,1.0708506829445406,1.2770580603101849,1.3091571010962857
2022-01-19,1.0759782902478023,1.279187878737894,1.3080794859436435
2022-01-20,1.0795593763199154,1.288120380088142,1.3026131664812803
2022-01-21,1.063168203774228,1.2692100415443408,1.2812500747158317
2022-01-24,1.0309673659772427,1.235462305946747,1.235140263769994
2022-01-25,1.036292455785486,1.2330107985753216,1.2602650957443882
2022-01-26,1.046159895959934,1.2189427739883085,1.2801033404886302
2022-01-27,1.0512036986708622,1.2157061776946823,1.2839654189639367
2022-01-28,1.0445649148082934,1.2129627889128776,1.2631792483491393
2022-01-31,1.052676357863369,1.2292811975036508,1.2694700530579186
2022-02-01,1.0584801860765203,1.2255106485397087,1.2917689721279517
2022-02-02,1.066424562069248,1.2384971471468764,1.30057124225259
2022-02-03,1.0513815392062187,1.235113743453253,1.2939565214332955
2022-02-04,1.0397117525242596,1.2390429681830348,1.2825898484906648
2022-02-07,1.0424006701771351,1.2431168418883392,1.2930711892630664
2022-02-08,1.0435016219496096,1.237321212665486,1.289897542755733
2022-02-09,1.0581146290602146,1.2589154183469098,1.3076574889763046
2022-02-10,1.0612156108327102,1.248746087652868,1.3136128993826381
2022-02-11,1.0537545250579867,1.243456858836532,1.3096743358759717
2022-02-14,1.0376848178191498,1.2294627214612917,1.2828361735216949
2022-02-15,1.0487910669505895,1.2447597454863117,1.300406380780397
2022-02-16,1.0462698032730315,1.2360146971885915,1.2995550585572704
2022-02-17,1.0356200505473294,1.2239383642011301,1.2862916070612103
2022-02-18,1.0319845298836685,1.2123439312867006,1.281713770775751
2022-02-21,1.0214008438095576,1.2071857812793214,1.273611980045663
2022-02-22,1.022999136956574,1.2182395631369174,1.2786801634341756
2022-02-23,1.0205984401085886,1.2103095128728636,1.2764218471714757
2022-02-24,0.9868314783890095,1.1832282066065907,1.2151391552333382
2022-02-25,1.0226327607642538,1.2205625292728985,1.2654142060803777
2022-02-28,1.0261072392912738,1.22720138770441,1.2626243768208996
2022-03-01,1.0014978926804181,1.2182856141307867,1.2262138661880848
2022-03-02,1.0119032289226082,1.2382457324867862,1.2443616478503576
2022-03-03,0.9835384204080649,1.2001885619428023,1.205921034297655
2022-03-04,0.9486223867621084,1.1650875726894163,1.1587534191398392
2022-03-07,0.9379220353941582,1.1546818632039881,1.1493314331809317
2022-03-08,0.9319170136414305,1.116500293539882,1.1687147925776917
2022-03-09,0.9738863531948666,1.164925835731088,1.2082630530115426
2022-03-10,0.9624776101637414,1.1496880414718984,1.203351974358752
2022-03-11,0.9737100567928141,1.1641860199090015,1.2127988958096232
2022-03-14,0.9866692030384866,1.1737854614148489,1.228129596883973
2022-03-15,0.9852889997245202,1.183622051351138,1.215297536907628
2022-03-16,1.0114102556875777,1.209235129655269,1.2364468744744757
2022-03-17,1.0194149864904074,1.2247538890381222,1.2479836732276626
2022-03-18,1.0263664457177464,1.237420048062021,1.2488562768969553
2022-03-21,1.0232412280301562,1.2231186745784208,1.2593754208888623
2022-03-22,1.0261804101978986,1.229058233959017,1.2653476838344166
2022-03-23,1.0127880526093305,1.2225565275422896,1.267124273708521
2022-03-24,1.0117457133847418,1.2182423947376304,1.2685613106192895
2022-03-25,1.0130857697577684,1.2144985554334722,1.2694406422851954
2022-03-28,1.0180080909369635,1.2210921934230066,1.2598096204136442
2022-03-29,1.0383622715167096,1.2469333242219192,1.2728404657646557
2022-03-30,1.031111867062925,1.237293256578302,1.2690972096980493
2022-03-31,1.0212389297725226,1.234015127245294,1.2563226467652393
2022-04-01,1.022939777160355,1.2269253185114362,1.257868925942695
2022-04-04,1.027345233688082,1.2504465954523034,1.2621817397185913
2022-04-05,1.0314686620451174,1.2619735572470032,1.2629448664484018
2022-04-06,1.022635498899582,1.2544240695807938,1.2534021469821421
2022-04-07,1.0164765481257443,1.2590753491375255,1.2497340489975848
2022-04-08,1.0240756101283692,1.2589002414411008,1.2681698439487996
2022-04-11,1.017354658312385,1.2493324797766965,1.2667894147713148
2022-04-12,1.012532532994623,1.2465333070877171,1.266904091972078
2022-04-13,1.0099720372190024,1.2501101963309995,1.2687406975040798
2022-04-14,1.0154493066570114,1.2633718488777186,1.2750328386014862
2022-04-19,1.0100631299347924,1.2524643791916301,1.27476868266591
2022-04-20,1.0166353856165136,1.2635780400471983,1.281943631509204
2022-04-21,1.0201842656016384,1.275913116868928,1.2862504772615617
2022-04-22,1.0070333188817386,1.2623190924480474,1.2638946353534224
2022-04-25,0.996088752889221,1.2640779387756165,1.2350943340834657
2022-04-26,0.990239323525207,1.2534210297982253,1.2290699501054638
2022-04-27,0.991305370566181,1.2518986837449557,1.2333214214403694
2022-04-28,0.9977006418825077,1.2747033874024662,1.2540974452841742
2022-04-29,1.0021715563887668,1.2691519342197422,1.2577101835764277
2022-05-03,0.9944492036961682,1.2587311036182178,1.2691734202414486
2022-05-04,0.9797770643786432,1.2450539432779073,1.2600965768416417
2022-05-05,0.9784669499575692,1.2502262295665785,1.253870960687541
2022-05-06,0.9566076885214964,1.216549703877507,1.2371086306755876
2022-05-09,0.9334213198832011,1.1825783235193381,1.2062363297473542
2022-05-10,0.9378508282554899,1.1817578876295902,1.2061189557704828
2022-05-11,0.9497980670481162,1.2115984122592043,1.2280729998091522
2022-05-12,0.9426354368489184,1.2055879650366828,1.2081667961414417
2022-05-13,0.9659096692491513,1.2498937887190904,1.2351872668276374
2022-05-16,0.9684611654759268,1.2480013004451562,1.247598747221012
2022-05-17,0.9761725748783587,1.2294292230263608,1.263043282579626
2022-05-18,0.9648051806476429,1.207029552585241,1.2594323668727148
2022-05-19,0.9461667841308041,1.1908092022861687,1.2371850347154083
2022-05-20,0.9573954967953084,1.207500319384912,1.251390783801137
2022-05-23,0.9708808626554166,1.2215856473402285,1.276385449627253
2022-05-24,0.9614834254517008,1.221124385338439,1.2698374399835979
2022-05-25,0.9658638475916068,1.2182952501233146,1.2811453208796275
2022-05-26,0.9750207358915629,1.221279147391081,1.2959509265846367
2022-05-27,0.9801099693549395,1.2366246013566888,1.3017328107723485
2022-05-30,0.9882934390364111,1.239776444608632,1.3042088422646596
2022-05-31,0.9816685694136437,1.2206679362132766,1.2991927809111201
2022-06-01,0.9712210307938987,1.2043661170295006,1.2985091837478366
2022-06-06,0.9840922591074821,1.2224400425560689,1.3179968052223012
2022-06-07,0.9768529883729903,1.2168417956758288,1.3136119679306661
2022-06-08,0.9751701398804312,1.2051767822314747,1.3026101006240993
2022-06-09,0.9617437951942827,1.1960816405477857,1.284988759957641
2022-06-10,0.9414908818604012,1.1746069190990966,1.2559240239465008
2022-06-13,0.9233649009198721,1.1466618844126628,1.2304724612438784
2022-06-14,0.9131610392857448,1.1281240314844525,1.2332545420414671
2022-06-15,0.9320953801181066,1.148886327099537,1.2466364224348823
2022-06-16,0.9035766889676224,1.1247475652144285,1.1993158189609234
2022-06-17,0.91094569356063,1.1482910368625745,1.1999250733795395
2022-06-20,0.9153793668488274,1.1508240021075338,1.225785429494176
2022-06-21,0.9160762668060581,1.1526376215428138,1.2291742071263512
2022-06-22,0.9120188227166329,1.157605163383147,1.2179543111052935
2022-06-23,0.9013735156670042,1.1464657108587328,1.1976918517591462
2022-06-24,0.9258378113962386,1.184478987243318,1.22156082364809
2022-06-27,0.934313270364488,1.1905267791529053,1.2295211256551506
2022-06-28,0.9393569105473714,1.184197729618521,1.246114318836163
2022-06-29,0.9282898322567442,1.1822867332419733,1.2353580227305445
2022-06-30,0.9104643761203398,1.177526036452857,1.2111637109512967
2022-07-01,0.9126508000235809,1.1861077770798267,1.2108026961741318
2022-07-04,0.9156159723990532,1.190627633120193,1.2227706871278112
2022-07-05,0.9003153578495638,1.1744844702954813,1.1755366625185943
2022-07-06,0.9176560010314584,1.208164550931558,1.1838186742058858
2022-07-07,0.9260558178747312,1.2093466858391302,1.2130142638644381
2022-07-08,0.9299204886390391,1.2162338196660887,1.219148680672687
2022-07-11,0.9262543296443433,1.2287754654464258,1.2191422552611395
2022-07-12,0.9315514353428836,1.2358511998560548,1.2244482910079137
2022-07-13,0.9240779203899375,1.2347945513968182,1.2172720116329043
2022-07-14,0.9111061894788434,1.2331535036407317,1.19267153649579
2022-07-15,0.9237024686940827,1.2530925925213243,1.2205135150811488
2022-07-18,0.9320182581939633,1.2517086101864232,1.236987042911974
2022-07-19,0.9442683549406947,1.259021125443888,1.2551455414772963
2022-07-20,0.9455138677986107,1.2646868624705105,1.253533367029927
2022-07-21,0.9562151614490503,1.2777925403490857,1.2547647472834553
2022-07-22,0.9592614045896886,1.2815211968083668,1.2595935733078525
2022-07-25,0.9561540976720876,1.2738847673316707,1.2699375520109166
2022-07-26,0.9457359171773478,1.2814852146294564,1.2633436928100907
2022-07-27,0.9510299894697526,1.2923822980723,1.2775975533079549
2022-07-28,0.9576797324275539,1.312100971596885,1.2716224633106548
2022-07-29,0.9710543287703178,1.3110294424349032,1.28910573612912
2022-08-01,0.969219772842219,1.3192490802553365,1.2937634733615486
2022-08-02,0.9626579558888502,1.3154629513236162,1.2950973278448914
2022-08-03,0.969141368031061,1.3327223797798444,1.2955826774363706
2022-08-04,0.9751162853459303,1.333993139729105,1.2941915084558704
2022-08-05,0.9656919967971439,1.318037093659329,1.295333823712749
2022-08-08,0.9744933404910876,1.3247310853180376,1.302470700951548
2022-08-09,0.9648778235696093,1.3230196719693925,1.3075299559910443
2022-08-10,0.9834519069522615,1.3342349011059496,1.3139163154326492
2022-08-11,0.9794082282867997,1.328934225146167,1.3060319711310642
2022-08-12,0.9815721133950729,1.3256499282422256,1.311427824575937
2022-08-15,0.9854557414795843,1.3350392326796954,1.312709911017224
2022-08-16,0.9848962722474031,1.332942050197569,1.3230310155216276
2022-08-17,0.9730708939658368,1.3294835405389014,1.3202372234019442
2022-08-18,0.9753485385904874,1.3440137791258886,1.3276255141028508
2022-08-19,0.9668356704732981,1.3432339087085825,1.3215485270836245
2022-08-22,0.9540309771298157,1.339229555422824,1.3169655555815463
2022-08-23,0.9421312404868623,1.3013770186725138,1.3147281993149111
2022-08-24,0.9400573792127865,1.3113268372126914,1.3095947553756622
2022-08-25,0.9362724772043041,1.3144486287045762,1.3076676341911704
2022-08-26,0.9248213979367469,1.2912727998847775,1.2951943507029462
2022-08-30,0.920143941293223,1.2818145468210627,1.274472617170397
