Date,Cluster 1,Cluster 2
2021-05-27,1.0887037166373412,1.0701558244772529
2021-05-28,1.093488328924948,1.069095866103892
2021-06-01,1.103619219819709,1.0779601028165067
2021-06-02,1.1077176176036292,1.0797304599992879
2021-06-03,1.0987157846413207,1.0730011231282464
2021-06-04,1.100802449853959,1.072290958314602
2021-06-07,1.1045214686422318,1.0770062900224078
2021-06-08,1.11020028754484,1.078803760587739
2021-06-09,1.100138604363382,1.0760888727042908
2021-06-10,1.0999951870952105,1.0726108041226927
2021-06-11,1.1085277801930062,1.0798620571345539
2021-06-14,1.1118498220699553,1.07368551455441
2021-06-15,1.1128697034016402,1.0747143020732186
2021-06-16,1.1149432617978339,1.0786705103792311
2021-06-17,1.1109454333928916,1.0770384694772948
2021-06-18,1.0877023337628262,1.0593712225288356
2021-06-21,1.0980506872726157,1.0683079603399788
2021-06-22,1.1061415817135285,1.0728289047801822
2021-06-23,1.1038414289451852,1.067812220406556
2021-06-24,1.1066229707257977,1.0670928583871073
2021-06-25,1.1104807664152427,1.0698014954655923
2021-06-28,1.096824169602188,1.0614686888841267
2021-06-29,1.0985766002413937,1.0609383954370644
2021-06-30,1.090489937741566,1.053552329760781
2021-07-01,1.1032493684149278,1.0688466941405077
2021-07-02,1.1075399180901142,1.0702771859547155
2021-07-05,1.1170084556123365,1.079083420173295
2021-07-06,1.1094573702282835,1.0724979700644939
2021-07-07,1.1193070709055866,1.0781502855454723
2021-07-08,1.0963902263731207,1.0616558424292515
2021-07-09,1.1161044024160116,1.0749371560147325
2021-07-12,1.117248577357601,1.0754289178144456
2021-07-13,1.1183489648030436,1.0767016014215345
2021-07-14,1.1123805097454276,1.0713270797596943
2021-07-15,1.101692917196824,1.058982959989437
2021-07-16,1.1023779207116557,1.0585363798738066
2021-07-19,1.0764292166969762,1.0308629484896077
2021-07-20,1.085495001387624,1.036760962665894
2021-07-21,1.1098790019907636,1.0586642471186922
2021-07-22,1.1135273563949664,1.060999003766896
2021-07-23,1.1226562806291862,1.0714693641626853
2021-07-26,1.120881450611636,1.0739019282525042
2021-07-27,1.1150696649828415,1.069486060190029
2021-07-28,1.1230427798787836,1.0738370546507419
2021-07-29,1.127119285061506,1.079665633150332
2021-07-30,1.12043772996062,1.069703418052297
2021-08-02,1.13169948562922,1.0767357396182886
2021-08-03,1.1297073912320057,1.0788066282272424
2021-08-04,1.1411305906112588,1.0824789704453956
2021-08-05,1.1479250253177529,1.0871460763548353
2021-08-06,1.1435460292624249,1.0889562902438723
2021-08-09,1.1426610104279917,1.0877772080965658
2021-08-10,1.1471321209782108,1.0927228013490808
2021-08-11,1.1579217529980417,1.1013509447986896
2021-08-12,1.155258968267251,1.098434354920774
2021-08-13,1.1599710978215567,1.1013826558223487
2021-08-16,1.1491651374655691,1.0952712377581897
2021-08-17,1.145342246310378,1.0953149895956753
2021-08-18,1.1448189567106115,1.0955849857578428
2021-08-19,1.1270803793385777,1.082019780373079
2021-08-20,1.1346048563705862,1.0894914300393357
2021-08-23,1.1356020278071275,1.0947815634468878
2021-08-24,1.141599657472432,1.0989586323578173
2021-08-25,1.145876294376393,1.1020647484326536
2021-08-26,1.1401356928601372,1.0993262166362487
2021-08-27,1.1460223742808404,1.1005489083448723
2021-08-31,1.1462892111406937,1.097865401961671
2021-09-01,1.1582526164944333,1.1046049465252803
2021-09-02,1.156751492182227,1.103470774729111
2021-09-03,1.1552438553163091,1.0994321150942759
2021-09-06,1.1633019344050526,1.1042745113836931
2021-09-07,1.1579390837203567,1.0980276064117152
2021-09-08,1.1448068956422424,1.0903348991021402
2021-09-09,1.1409532918971341,1.0847411468989152
2021-09-10,1.1410870960585415,1.0851624913511921
2021-09-13,1.1443657914498773,1.088828299294503
2021-09-14,1.1438900704554753,1.084493558954102
2021-09-15,1.1342760636777325,1.0774436869546955
2021-09-16,1.1424588646339116,1.0853199092721557
2021-09-17,1.1313583853124598,1.0813377853222268
2021-09-20,1.1119142820155068,1.0714068032713093
2021-09-21,1.1288562849584913,1.0825446287613278
2021-09-22,1.1421414353299795,1.0980459057312613
2021-09-23,1.1393579680636958,1.0983328269804253
2021-09-24,1.125043760913753,1.0919042115096922
2021-09-27,1.123025519252454,1.092051936445976
2021-09-28,1.1062297709586109,1.076746791523257
2021-09-29,1.1124778585708444,1.0852401455323448
2021-09-30,1.1069309434426051,1.0787009780829513
2021-10-01,1.1007313543891752,1.0752440920684434
2021-10-04,1.0903638294026388,1.0704608862474123
2021-10-05,1.099607861044489,1.079230164116804
2021-10-06,1.0807465512373982,1.0654919280040898
2021-10-07,1.0912666178575388,1.0761698046738526
2021-10-08,1.0886109469721617,1.0785772206888737
2021-10-11,1.0902127835938016,1.0821183587581444
2021-10-12,1.090023494151679,1.0808859612820336
2021-10-13,1.102250903050807,1.0829822042246973
2021-10-14,1.1127973363450585,1.0952920159900492
2021-10-15,1.116781926911304,1.0968411246786671
2021-10-18,1.1107388711760497,1.0900286768369047
2021-10-19,1.1143452223318608,1.09331988301363
2021-10-20,1.1121168417450016,1.0948334946800744
2021-10-21,1.109334910144849,1.090617461610189
2021-10-22,1.114523021866684,1.0876772028953106
2021-10-25,1.1158773468289722,1.0909886140115161
2021-10-26,1.1295214193806962,1.0978247588703751
2021-10-27,1.1295655347854385,1.0946609263767217
2021-10-28,1.1284500663813162,1.096551685829887
2021-10-29,1.1263073838663495,1.0940011477466265
2021-11-01,1.1317892878696736,1.103827053335703
2021-11-02,1.1305796548300728,1.10094787995933
2021-11-03,1.130778694208237,1.0988934936572328
2021-11-04,1.1491584675694306,1.1067881737776013
2021-11-05,1.1490631691795943,1.1210543694417103
2021-11-08,1.1476884958700975,1.1183682145105744
2021-11-09,1.1412879877355069,1.1144069789001119
2021-11-10,1.1510538459855677,1.1305935716242508
2021-11-11,1.1598100324469134,1.1396440666962302
2021-11-12,1.1652612631228927,1.1387246275393674
2021-11-15,1.1590804090727218,1.1407522364105749
2021-11-16,1.1631461664627134,1.1363166539159062
2021-11-17,1.1537923380531376,1.1311060171683949
2021-11-18,1.1591001191048682,1.131393363262486
2021-11-19,1.1568750213770327,1.1246966589411023
2021-11-22,1.1574340801885221,1.1285976604219115
2021-11-23,1.1469059480141008,1.1242278755616577
2021-11-24,1.1528486738690333,1.1239744822437392
2021-11-25,1.158182082708398,1.1286474764492673
2021-11-26,1.1213578493451488,1.0848109579721064
2021-11-29,1.1336483447608126,1.0957838556555468
2021-11-30,1.1193684479631294,1.084791881635444
2021-12-01,1.139012412594036,1.1023338190098715
2021-12-02,1.1263115429268582,1.0943620183010945
2021-12-03,1.1258411884705557,1.0951849330447416
2021-12-06,1.140804556784307,1.112012386845036
2021-12-07,1.1575006858654682,1.129245438655067
2021-12-08,1.158703895082181,1.124961008557319
2021-12-09,1.157992938425971,1.1213816235735454
2021-12-10,1.1493751253486832,1.1161881655705814
2021-12-13,1.1397001909710154,1.1054870189662125
2021-12-14,1.1272962892497598,1.1009307900747594
2021-12-15,1.1235911531031433,1.0935329564486487
2021-12-16,1.126001222956189,1.1063093629408658
2021-12-17,1.1304528090378323,1.106910613141761
2021-12-20,1.1199806404540296,1.0955875808078253
2021-12-21,1.1359164768455403,1.1113963472088917
2021-12-22,1.1459988832489856,1.1222756210713485
2021-12-23,1.1515408910186358,1.1288273381715164
2021-12-24,1.1533603146915716,1.1289418273464087
2021-12-29,1.1653708918670256,1.1407263506268304
2021-12-30,1.1644494787431543,1.1402085194030096
2021-12-31,1.162112260273153,1.1379274515710511
2022-01-04,1.172918904257061,1.1593462309163973
2022-01-05,1.171724670316602,1.1614569228457423
2022-01-06,1.1552383781202922,1.149580877993354
2022-01-07,1.1544395334817406,1.1532834511167156
2022-01-10,1.135832463077279,1.1446302856039903
2022-01-11,1.1388213454634288,1.1498132903149436
2022-01-12,1.1385972598388086,1.1555779848332397
2022-01-13,1.13217413699825,1.1524672190743934
2022-01-14,1.120857780290646,1.1454686176596567
2022-01-17,1.132953558493479,1.1559089704861802
2022-01-18,1.1264229517054214,1.147476900405052
2022-01-19,1.1334689582848554,1.1490101026837929
2022-01-20,1.1395552095889894,1.147947361821773
2022-01-21,1.1227480926577273,1.1296623241532515
2022-01-24,1.0839921518603843,1.0951544771830335
2022-01-25,1.0867893055679279,1.1093239577005685
2022-01-26,1.0987162479802943,1.1210294125008478
2022-01-27,1.1032440121227622,1.125480342067457
2022-01-28,1.0963176532872625,1.1135083905709051
2022-01-31,1.1046781229373597,1.1211439324254837
2022-02-01,1.1110001957827182,1.132840793836862
2022-02-02,1.1218447516964776,1.1398886417969585
2022-02-03,1.1070166279627611,1.1286459733858982
2022-02-04,1.0962903244022937,1.1173383874493015
2022-02-07,1.099502128481703,1.1229427299820136
2022-02-08,1.1020009133181121,1.1213058696103215
2022-02-09,1.119152537212614,1.136211025316357
2022-02-10,1.1216757703585576,1.1401346211158736
2022-02-11,1.1102717597908716,1.1361845763874954
2022-02-14,1.0943209117947914,1.1158429387114024
2022-02-15,1.1042573245361131,1.130322108409973
2022-02-16,1.103733511023696,1.1271674796324922
2022-02-17,1.0939177415977177,1.1149829983267066
2022-02-18,1.0920103991100887,1.1097258342364589
2022-02-21,1.0814261434269554,1.1003856048430019
2022-02-22,1.0831220459781052,1.103758705714237
2022-02-23,1.0798711621816757,1.1015913935472965
2022-02-24,1.0406368143987919,1.059902458301048
2022-02-25,1.0771000664636623,1.1012279268514025
2022-02-28,1.081598639575249,1.1018228056241737
2022-03-01,1.053827715388911,1.0748224207753438
2022-03-02,1.0631815084919942,1.089299585492212
2022-03-03,1.039694357936537,1.0539807657510496
2022-03-04,1.0010744454998712,1.0160359938583656
2022-03-07,0.9895602960176735,1.0062737465527674
2022-03-08,0.9812797689833083,1.0100942623453715
2022-03-09,1.0250794353770303,1.0504639059768794
2022-03-10,1.0130606592802123,1.0417872123506828
2022-03-11,1.0238558231255204,1.0526781708667579
2022-03-14,1.0354757832943189,1.0671107702180134
2022-03-15,1.0263760792860641,1.0655866535108236
2022-03-16,1.0585899272713053,1.0866025256583378
2022-03-17,1.06889263218525,1.095200221180899
2022-03-18,1.077481498938479,1.0991525943547935
2022-03-21,1.0752418249750986,1.100519715026895
2022-03-22,1.0813893018794318,1.1031817818954714
2022-03-23,1.0648693387983608,1.0977628945960969
2022-03-24,1.0618503003187443,1.0985648549745075
2022-03-25,1.064590354519597,1.0987752119977665
2022-03-28,1.0703659940496981,1.0975201104928338
2022-03-29,1.0934480716974573,1.1138132684797497
2022-03-30,1.088779826880936,1.1065444886485403
2022-03-31,1.0775910501620347,1.0964833184090623
2022-04-01,1.0807816077535406,1.0969603015114155
2022-04-04,1.0852204070347433,1.1021940417134057
2022-04-05,1.0938921846037841,1.1030058890551948
2022-04-06,1.0853195425173956,1.093815885404233
2022-04-07,1.0758977942688783,1.0908087066331253
2022-04-08,1.083832584136923,1.102213207528171
2022-04-11,1.0757898039245635,1.098168155652742
2022-04-12,1.0713861948647971,1.0952016409019674
2022-04-13,1.0685585220978593,1.0948188932766296
2022-04-14,1.0757040451837092,1.1001344310545103
2022-04-19,1.0688121058265705,1.0973066978478832
2022-04-20,1.073030560557029,1.105524640746744
2022-04-21,1.0733196678586578,1.1114371853320728
2022-04-22,1.05619612300842,1.0966006883091577
2022-04-25,1.0402488313991012,1.0816399848566591
2022-04-26,1.0359608080833287,1.0747059761327105
2022-04-27,1.0356740512594302,1.0776135367106114
2022-04-28,1.0438222203399072,1.0896285347426466
2022-04-29,1.048821012028808,1.093025608761855
2022-05-03,1.0361806360124861,1.0953497892885518
2022-05-04,1.0195899296761537,1.0839357321619956
2022-05-05,1.0225274096915797,1.0788021337511682
2022-05-06,0.9950738851281405,1.0612763970454222
2022-05-09,0.9648198672413916,1.0381060768763712
2022-05-10,0.9688051257385754,1.0407000694334942
2022-05-11,0.9854572375063244,1.0550872464681056
2022-05-12,0.9756484775516602,1.0442237842793554
2022-05-13,0.9998586661179012,1.069492023076562
2022-05-16,1.0033730432928438,1.0752935587424135
2022-05-17,1.0122097328132236,1.0843138384603037
2022-05-18,1.0002612919229583,1.0758348465796317
2022-05-19,0.9832681840577743,1.0550291775473546
2022-05-20,0.997225382585701,1.0663155844697296
2022-05-23,1.011589382645113,1.08398628505022
2022-05-24,1.0041518786423087,1.075146014716308
2022-05-25,1.0052362507761112,1.0836380507915304
2022-05-26,1.016352793721657,1.0937746171858
2022-05-27,1.0230325024017917,1.0988068029289668
2022-05-30,1.0328301541136686,1.1036555606225904
2022-05-31,1.0243444542235176,1.0980427755768354
2022-06-01,1.0123054310652595,1.092038600433196
2022-06-06,1.0271003095226552,1.1068198881171796
2022-06-07,1.019355771211313,1.1010546507844279
2022-06-08,1.0140548179426156,1.0970203634240685
2022-06-09,1.0005202365110049,1.0821708729859136
2022-06-10,0.9745614460596553,1.0612336693585438
2022-06-13,0.9524172430116112,1.0417642890717977
2022-06-14,0.9418250907537492,1.0365672908211412
2022-06-15,0.9622756252002529,1.0525952547868704
2022-06-16,0.9313223303507494,1.0179939788587467
2022-06-17,0.9373574764014011,1.0240827869675844
2022-06-20,0.9406859839148453,1.037560492562313
2022-06-21,0.9422818938010428,1.0389292640630337
2022-06-22,0.9340703619092946,1.0345323754358153
2022-06-23,0.9227977941296173,1.0203358562009217
2022-06-24,0.9488228814132966,1.0443949580966456
2022-06-27,0.9554189767025183,1.05350644659168
2022-06-28,0.962452834238495,1.061634596561448
2022-06-29,0.9467807171830251,1.053452362298394
2022-06-30,0.925238395671703,1.0355693767573775
2022-07-01,0.9222219686388345,1.0396734410509605
2022-07-04,0.9242788404923168,1.0467726326764906
2022-07-05,0.9071414565961297,1.0195922809279618
2022-07-06,0.9245064011351595,1.034051261782432
2022-07-07,0.9365167129646399,1.04860324343871
2022-07-08,0.9404254975137025,1.0534929146866099
2022-07-11,0.9353291720250543,1.0527647861809506
2022-07-12,0.9415336094124249,1.0576869091357366
2022-07-13,0.9351565503394437,1.0500717892669233
2022-07-14,0.9227414036009239,1.032688941769576
2022-07-15,0.9329035259173489,1.0529582023737387
2022-07-18,0.9441702122322082,1.0625912578152494
2022-07-19,0.955729575468341,1.0773275070029855
2022-07-20,0.9571104854484038,1.0775652152076372
2022-07-21,0.967196469555825,1.0849019030009135
2022-07-22,0.9710684010668832,1.0882734796601636
2022-07-25,0.9681255956576231,1.090254134414636
2022-07-26,0.9549137780263026,1.0836156194972275
2022-07-27,0.9587215108931469,1.0935068106794277
2022-07-28,0.9682785817628021,1.0942337738491759
2022-07-29,0.9855225256978984,1.10662065851974
2022-08-01,0.9816526536465842,1.1088803739068016
2022-08-02,0.9697589385933042,1.1083118978567637
2022-08-03,0.9762978429592781,1.112865266602649
2022-08-04,0.9826329092930088,1.115493789557536
2022-08-05,0.9713437724075131,1.1109414459548377
2022-08-08,0.9819371823783359,1.1180699224014512
2022-08-09,0.9693642584656453,1.1161905718248009
2022-08-10,0.9898115865010862,1.1285988943036445
2022-08-11,0.9865595013195853,1.1225590482013694
2022-08-12,0.9897677435511459,1.1252340540118961
2022-08-15,0.991344624567732,1.129502291320662
2022-08-16,0.990923479102033,1.1331538542901345
2022-08-17,0.974608379040563,1.127606670851868
2022-08-18,0.9775253337214103,1.1321695054459828
2022-08-19,0.9650054937496694,1.1270222061418227
2022-08-22,0.9506682446415485,1.1186904378488443
2022-08-23,0.9438495111603277,1.1068782455924298
2022-08-24,0.9377410340311704,1.1061838337547532
2022-08-25,0.9341416497366068,1.1033666286288175
2022-08-26,0.9228477909215552,1.0908857057716181
2022-08-30,0.9193917726618069,1.0789497713582503
2022-08-31,0.9107966451097024,1.0723695388000096
2022-09-01,0.8790798122987156,1.049705983712158
2022-09-02,0.9022430777281796,1.0711992900608855
2022-09-05,0.8985092384277936,1.068931117384819
2022-09-06,0.9100788832213444,1.0787121931430872
2022-09-07,0.9031935353498103,1.0744254065709218
2022-09-08,0.9017481341394954,1.0772497462008042
2022-09-09,0.9182887360811575,1.0942544803640928
2022-09-12,0.9388831684441759,1.1138783509767989
2022-09-13,0.9201649478186168,1.0983936126229261
2022-09-14,0.9035955099430797,1.0791788935442257
2022-09-15,0.9063849420451024,1.0793291469270014
2022-09-16,0.8979509421132503,1.0725530230450508
2022-09-20,0.8811740235920665,1.0623518104304495
2022-09-21,0.8904618260169155,1.0700386451056145
2022-09-22,0.8688748110160494,1.0560349370932187
2022-09-23,0.8464997681142891,1.0355726081650292
2022-09-26,0.8376552963288146,1.0327028891096302
2022-09-27,0.8245175380102729,1.0214258561787923
2022-09-28,0.8377696850454652,1.0176727885229964
2022-09-29,0.8141503661615997,0.9900656023858994
2022-09-30,0.8281383780756643,0.9992655378323926
2022-10-03,0.8357213269839604,1.0038137708094874
2022-10-04,0.8593965567238278,1.0323864079371856
2022-10-05,0.8431318780745953,1.0252697872243124
2022-10-06,0.8389853785800988,1.0200340600672124
2022-10-07,0.8263966296952762,1.0132919813597077
2022-10-10,0.825087046365399,1.0120586965882268
2022-10-11,0.8143184756608044,1.0011871890828563
2022-10-12,0.8008200845346742,0.986555676768725
2022-10-13,0.8116820499718249,0.998321098573452
2022-10-14,0.8181404435805508,1.001610389935086
2022-10-17,0.8361658066797027,1.015967134968601
2022-10-18,0.8390987733498956,1.0204541940193737
2022-10-19,0.8278042467496548,1.0144785417411284
2022-10-20,0.8343976166573651,1.0163774639289402
2022-10-21,0.8313681281502039,1.0130913714115002
2022-10-24,0.8408181382469643,1.027430344150405
2022-10-25,0.8582363428780452,1.0377382001383928
2022-10-26,0.8648653309469175,1.0462181467420697
2022-10-27,0.8625894471084525,1.0432344162646259
2022-10-28,0.8542981095278634,1.0369137825771482
2022-10-31,0.8555403218044919,1.0430240908774682
2022-11-01,0.867304725220885,1.0562048418732157
2022-11-02,0.8617999374585174,1.053343829683861
2022-11-03,0.8521144447607658,1.0571292454673191
2022-11-04,0.8740427802413293,1.0740172096309237
2022-11-07,0.8768046463207675,1.0741263452361425
2022-11-08,0.8818680066881835,1.0814447644019032
2022-11-09,0.8789397635992595,1.0843015943462697
2022-11-10,0.9138688453881803,1.106665109185468
2022-11-11,0.9201588089673342,1.0983091992835445
2022-11-14,0.9204370235384072,1.1069164948162478
2022-11-15,0.9158827163926911,1.1042560580411194
2022-11-16,0.9039542281662429,1.0981289073530147
2022-11-17,0.9006483781777455,1.1020845757108528
2022-11-18,0.9124174625117012,1.113481806650499
2022-11-21,0.9102732887750307,1.1155663985292519
2022-11-22,0.9115330770678768,1.1234678501674071
2022-11-23,0.9196661649638789,1.1286083729556529
2022-11-24,0.9251433014901728,1.13238703582586
2022-11-25,0.9246926691561943,1.1326480012388287
2022-11-28,0.9164894400781339,1.1251944170869197
2022-11-29,0.9150931983806925,1.1247507833079817
2022-11-30,0.9159110532857535,1.1300814770249856
2022-12-01,0.9227924875268179,1.1326764535429132
2022-12-02,0.9274233947413963,1.132095669080062
2022-12-05,0.9254013098231731,1.1303686193046685
2022-12-06,0.9182862272993793,1.1246696021200513
2022-12-07,0.9112842204835582,1.119053394222381
2022-12-08,0.905510305789851,1.1152508107271681
2022-12-09,0.9082724639095124,1.1224370720304837
2022-12-12,0.9005635397599446,1.115778422975074
2022-12-13,0.9157549468908948,1.124015711744253
2022-12-14,0.9152448855311537,1.1230717446838414
2022-12-15,0.9028370541965929,1.1124748945004241
2022-12-16,0.8817284728434803,1.0999829027021164
2022-12-19,0.8800772675111367,1.103602559648956
2022-12-20,0.875057347608037,1.1050303514240918
2022-12-21,0.8940454859688034,1.122384737491691
2022-12-22,0.8863024847622486,1.116317562844313
2022-12-23,0.8891772251119022,1.117784423088941
2022-12-28,0.8940041329378743,1.1217301756596803
2022-12-29,0.8986699259462172,1.1253523298976142
2022-12-30,0.8893245359746899,1.1167625679577868
2023-01-03,0.9030168761770582,1.129366452070704
2023-01-04,0.9172228294734648,1.1430673201133033
2023-01-05,0.919432327723702,1.1515962792263148
2023-01-06,0.928367661526208,1.1594842638529506
2023-01-09,0.9371325711327451,1.1592954262541741
2023-01-10,0.9325160988359072,1.1567823082858897
2023-01-11,0.9453376787420726,1.1618643813823482
2023-01-12,0.9653759427192272,1.173358279646637
2023-01-13,0.9694903851246026,1.18035924060215
2023-01-16,0.9780400288353132,1.1813897768738173
2023-01-17,0.9747837412383668,1.1821520949795168
2023-01-18,0.9735736649113117,1.1816751433228179
2023-01-19,0.9596021570640915,1.1702920253552265
2023-01-20,0.9665867946879487,1.1766329275139378
2023-01-23,0.9690560881422917,1.1789414040612378
2023-01-24,0.9719294040817992,1.1810367644168724
2023-01-25,0.9685272528374125,1.1779202974821847
2023-01-26,0.9735989963582137,1.1875679834674375
2023-01-27,0.9761631840027406,1.1915066134565988
2023-01-30,0.9738438189345768,1.1935956278394872
2023-01-31,0.9686192367979956,1.1892927065056937
2023-02-01,0.969407479567058,1.1894504016014875
2023-02-02,1.0071283739994754,1.2060109380634247
2023-02-03,1.006918830593748,1.2132845341189256
2023-02-06,0.9901444603697784,1.2039688502308024
2023-02-07,0.9849547892152577,1.2031927367646054
2023-02-08,0.9861617360701976,1.206533006488518
2023-02-09,0.9776450117102085,1.2105064511930408
2023-02-10,0.9617863021987936,1.1984761891872446
2023-02-13,0.9693915357482327,1.2082512732030066
2023-02-14,0.9671667675062233,1.2080636702141463
2023-02-15,0.9760391536755463,1.2169835251127035
2023-02-16,0.9798462548549693,1.2216210203922924
2023-02-17,0.9802225415612125,1.2198284938117214
2023-02-20,0.9825070452899686,1.2173773318377674
2023-02-21,0.968463882639497,1.2099412477380294
2023-02-22,0.9626468573922511,1.203273530999595
2023-02-23,0.9591431182755544,1.20797821359215
2023-02-24,0.9519142877620225,1.2080248620007592
2023-02-27,0.9632600574008735,1.2201214140212235
2023-02-28,0.9617760054798903,1.2130236568154302
2023-03-01,0.9604026334571525,1.2171497472498245
2023-03-02,0.9604829181201096,1.2175774316759387
2023-03-03,0.9679937740785322,1.2184076226030638
2023-03-06,0.9686892504797571,1.220508712718857
2023-03-07,0.9597220679070876,1.216024572687044
2023-03-08,0.9566192712739313,1.2168085253571237
2023-03-09,0.9449457170032571,1.2130167727025511
2023-03-10,0.9294488980187013,1.190328263902001
2023-03-13,0.90663872784824,1.155860234783148
2023-03-14,0.9185996535479415,1.1750439130827979
2023-03-15,0.8878753065687227,1.1326736084723552
2023-03-16,0.901527638633898,1.1435584411785635
2023-03-17,0.8860963993548837,1.1273821192014972
2023-03-20,0.8982231787336599,1.1373545427038196
2023-03-21,0.9087938341234176,1.1606100560145503
2023-03-22,0.9049440895419412,1.163392857364002
2023-03-23,0.9006915713348577,1.158799022024249
2023-03-24,0.8883670135117803,1.1429845166158121
2023-03-27,0.8934715626266282,1.1522578938112813
2023-03-28,0.8934895233999903,1.1521847946766883
2023-03-29,0.9086384427009028,1.1649266252986756
2023-03-30,0.9249795146301587,1.1792652271497102
2023-03-31,0.9284597371330247,1.1835390094990248
