Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4
2021-01-04,1.0,1.0,1.0,1.0
2021-01-05,0.9932971987997616,1.000703622894849,1.005680318440306,1.0020527926392069
2021-01-06,1.0237675369702586,1.020812778590739,1.0363694832270607,1.0344456185145472
2021-01-07,1.0182707835511404,1.0200702428530894,1.036326407602016,1.0366641821685056
2021-01-08,1.0219903811884963,1.0207517927421437,1.0337544313536502,1.0402812300851456
2021-01-11,1.0119397289196463,1.0073223377183522,1.0206216228268665,1.0256365808960628
2021-01-12,1.00211561025292,0.9972992906227199,1.0154868312984298,1.0162263979766915
2021-01-13,1.0104117613351504,0.9988554506166333,1.0125904725275165,1.0146687295193462
2021-01-14,1.0133815909638084,0.9976938101984036,1.0198802219974803,1.028797224279753
2021-01-15,1.0147465286569295,0.9867924175488384,1.0064495860350762,1.0164525928697246
2021-01-18,1.0084662928450365,0.9852020053795171,1.003251960563276,1.0206824858418437
2021-01-19,1.008768597517313,0.9831592052024176,0.9977654452101179,1.0087755943648795
2021-01-20,1.0094823881548376,0.9929369373705409,1.0088978059156037,1.0199674245967856
2021-01-21,1.0041592598549334,0.9971992100948203,1.0065804995079515,1.0171204829715927
2021-01-22,1.0101642053283792,0.9928805641482343,0.9977762842693848,1.01379128185497
2021-01-25,1.0155929767107197,0.9843497427391743,0.9839213615920533,1.001562118990148
2021-01-26,1.0055852375785297,0.9855181384569849,0.9885683003759766,1.0049580574564725
2021-01-27,0.9954555356318614,0.9729123349134132,0.9768592699448938,0.990264751928581
2021-01-28,0.9885645061172715,0.9750600786254462,0.9779954136406211,0.9891567885972227
2021-01-29,0.97326764198377,0.9569460712958681,0.9640617128253895,0.9701660247677318
2021-02-01,0.9910241146107192,0.9781557593364927,0.9750858758091853,0.9847529001187559
2021-02-02,0.9997721676340934,0.9863123189920705,0.9867014162261414,0.9958518485164505
2021-02-03,0.9875847750752854,0.9875063650948825,0.9855034337025856,0.9948054233034997
2021-02-04,0.9861406926381759,0.9899704342819706,0.9875975372665344,1.0005370504524083
2021-02-05,0.9819163943279192,0.9874774760512555,0.9918711443641498,1.0050229205703891
2021-02-08,0.9734923437121349,0.9897410625268357,0.9957149459492707,1.0069609005642475
2021-02-09,0.9790480594397172,0.9903967983604248,0.9937944649929842,1.0084361373716861
2021-02-10,0.9801040633921261,0.9864305516060268,0.9898429900499742,1.0085614078600247
2021-02-11,0.9837196205403704,0.9948409409033432,0.991543139700311,1.0116617392105274
2021-02-12,0.9879276721768472,1.0024110593750688,0.9974074051273762,1.0165880656155697
2021-02-15,1.0116790241862608,1.0287365407328999,1.0158333981371697,1.0418409723992863
2021-02-16,0.9940744503354093,1.0241982123380846,1.017643248199469,1.0409924853155244
2021-02-17,0.9959606721743343,1.0158301118608042,1.0067046825755517,1.03095279821508
2021-02-18,0.98115914634222,1.011981786516298,0.9915655512236854,1.0186576055833887
2021-02-19,0.9763355498128622,1.0121502417149433,0.99659206194857,1.0286755709587068
2021-02-22,0.9675773313581203,1.0000873972058217,0.9987783810236347,1.0250579630607006
2021-02-23,0.9718761514622013,0.9976417922832808,1.0022409109241144,1.0279774693064587
2021-02-24,0.9706376378828502,0.996048365339949,1.0106096860598417,1.0373096842754195
2021-02-25,0.9628142416273779,0.9882146657586499,1.0068729165819557,1.0311588613532647
2021-02-26,0.9409907152074047,0.9604667453515665,0.9858800938606974,1.0009673766466256
2021-03-01,0.9561122234415386,0.9824818823065602,1.0007696323986404,1.0229465392570096
2021-03-02,0.9553943188599018,0.9865648741223326,1.0022212596402813,1.0238040990897819
2021-03-03,0.9517347040245938,0.9955420543639526,1.0115612906131306,1.0391203915965896
2021-03-04,0.9619649973670076,0.9854883597637809,1.00644983122572,1.0245755444364248
2021-03-05,0.9616052195409451,0.9791084203607956,0.9990402398700958,1.009294563839982
2021-03-08,0.9654186988229739,0.9874250640588116,1.0145606707228043,1.0263736710275015
2021-03-09,0.9708113578048626,0.999790295830045,1.0215956364902086,1.0298439123815253
2021-03-10,0.9709369515880901,1.0030548301463802,1.0196501869654748,1.0305860580537767
2021-03-11,0.9737912193587602,1.00808437444548,1.021728142676739,1.0359162906518968
2021-03-12,0.9753797207376151,1.009922207035691,1.0241826076757339,1.0374352255790702
2021-03-15,0.9784770116541154,1.0154343413748692,1.0250211885027805,1.0309520977210185
2021-03-16,0.9935284216420679,1.0292978347363892,1.0356897563489236,1.0502517288515774
2021-03-17,0.9745955074892548,1.0254689712969625,1.0293315801762222,1.0371830522507166
2021-03-18,0.9753095190133648,1.0297664420029982,1.0304554947019202,1.0413865345170894
2021-03-19,0.9742222076778336,1.0191349714810816,1.0193884912232736,1.0320016744851783
2021-03-22,0.9775472913886122,1.0312918201874297,1.0154875118383926,1.0299736661095116
2021-03-23,0.9863507783621089,1.0311720816982268,1.0062170398172738,1.0284652404344288
2021-03-24,0.987433780126009,1.0294087919273687,1.0104592629985938,1.0346407814473368
2021-03-25,0.9971093010101479,1.0222297154423745,1.005040926020327,1.0326574752834212
2021-03-26,0.9965849772580812,1.0301903297067538,1.0151781407876663,1.0419572168307234
2021-03-29,1.006024712867364,1.0274946830086682,1.010579870314109,1.0338944799904999
2021-03-30,0.9975581361041908,1.0318560653297888,1.0215642843890018,1.046154212220773
2021-03-31,0.999960584926348,1.0291576002482652,1.0167552039524688,1.0344733876092584
2021-04-01,1.002904063308383,1.042652343639505,1.0267920687481054,1.0471471522049784
2021-04-06,1.0180865761626114,1.051282176427234,1.0384888264313015,1.0596269458904524
2021-04-07,1.0232684039275368,1.0592381174838283,1.0484563217685012,1.0708153909075746
2021-04-08,1.0350509882930885,1.0721851690790947,1.05487668299012,1.077642623342783
2021-04-09,1.0352573412601593,1.0727628744032698,1.0534839885568383,1.0789190943401439
2021-04-12,1.0343691149103356,1.0677505551697466,1.051935868635736,1.0713194321589297
2021-04-13,1.0230804753223177,1.073275356706096,1.0583810225426438,1.0772868645309126
2021-04-14,1.0254210297824635,1.0765122435838683,1.0601728062802938,1.079470186948461
2021-04-15,1.0428323643890445,1.0889455693348329,1.0629824224747797,1.082565137114699
2021-04-16,1.0384643375125469,1.0934181856811436,1.0697819763499812,1.08920192360417
2021-04-19,1.0432857221490122,1.0924601889426568,1.0670305539947664,1.0867027248013033
2021-04-20,1.0318537195724695,1.0700747705651728,1.0424851289820007,1.070075434020548
2021-04-21,1.027129853209363,1.0755034265761534,1.0451268131645284,1.0726903975687643
2021-04-22,1.0396376111468613,1.0863245890384827,1.0518464907969303,1.0834433772256384
2021-04-23,1.0324261184698973,1.0874184399634743,1.050521219922514,1.084705100186463
2021-04-26,1.0249676020999277,1.0920902180551222,1.0632720099121813,1.0908356532139662
2021-04-27,1.0213400727645345,1.087988206300029,1.0573701587022795,1.088733063585772
2021-04-28,1.021917875113441,1.0867423997228485,1.0584905250625358,1.0884888202490826
2021-04-29,1.0140128518079063,1.0878977885343928,1.057499079682118,1.08891841892656
2021-04-30,1.0263201060106333,1.0874508595566672,1.0574046610018981,1.0887328413193915
2021-05-04,1.0204851680408462,1.0778687564552079,1.0461233486174797,1.080840182607964
2021-05-05,1.0228270570201283,1.0926976413042158,1.0594322501034656,1.094383765080298
2021-05-06,1.0349158862565133,1.0887959289451574,1.0641789062541636,1.1030314125231084
2021-05-07,1.043079373380979,1.0981520103612643,1.075995047270288,1.1115247568878965
2021-05-10,1.0346248460358753,1.0914528806663557,1.0729330581908394,1.1125550811234335
2021-05-11,1.0091458411548675,1.063217433117903,1.042383435706433,1.081471740223661
2021-05-12,1.0154839424046633,1.062501608536615,1.0471136252514774,1.0840633157718833
2021-05-13,1.0239252608868183,1.053203879033377,1.0458822487769497,1.076687136819813
2021-05-14,1.044756910220758,1.070038945535764,1.060751779464317,1.0912242197208177
2021-05-17,1.0346148179972305,1.066755269160573,1.0560497520820735,1.0870449369850583
2021-05-18,1.0361334619590552,1.0729063324530559,1.0590382228465467,1.086037323829774
2021-05-19,1.0299057936048162,1.0645055702655442,1.0499382287651169,1.0713019636163246
2021-05-20,1.0431001081425162,1.0766030207554438,1.059175706047049,1.0864012085184678
2021-05-21,1.040188110546433,1.0736367724834277,1.0614034932566665,1.0825417633957173
2021-05-24,1.043220655544433,1.079279321300405,1.067664496252287,1.0897147394613718
2021-05-25,1.0443873180548733,1.0758863264879708,1.067655643865887,1.0854509175341926
2021-05-26,1.0513070732354362,1.0785309930662392,1.0719252810588333,1.088883031395557
2021-05-27,1.0386416831199925,1.0679814344051746,1.0760809388866863,1.0936103404986306
2021-05-28,1.0380547323177038,1.071373146736244,1.0743623783294736,1.0995672263544813
2021-06-01,1.0525603977771578,1.0836663096144463,1.081999257895515,1.109311712285065
2021-06-02,1.051097397978096,1.0862157802762582,1.0841093847483643,1.1140553469169578
2021-06-03,1.0403294086065493,1.0789904239128147,1.077435157608503,1.1052441886998225
2021-06-04,1.0415586842351168,1.0814211922384385,1.0763512381213973,1.1068334134476638
2021-06-07,1.0466638757485993,1.086828870546391,1.0804088242578331,1.111058891976969
2021-06-08,1.0519946493410943,1.0925700268963923,1.0813630342006222,1.1169164433618322
2021-06-09,1.0512617232817807,1.0861455471439962,1.0790482613655004,1.1043566119108588
2021-06-10,1.0527461112474616,1.0886020206916798,1.0750246621969448,1.101550122042286
2021-06-11,1.0610578077013495,1.0966993305774013,1.0816937762287873,1.1112477458324628
2021-06-14,1.0628815146144124,1.0994643086343951,1.0734297297603608,1.1157581427931307
2021-06-15,1.0664799126699671,1.102947567044168,1.0743829445178479,1.1144731951965015
2021-06-16,1.0717327312439722,1.1078039635325214,1.078379916031689,1.1144970701946875
2021-06-17,1.0721324332381752,1.105973845522123,1.0775858019945257,1.1068495628410087
2021-06-18,1.0549109161293058,1.08334041571031,1.0591927705082969,1.0860902146799438
2021-06-21,1.0566506200481973,1.0959041336145117,1.0687372761399987,1.0949776060188028
2021-06-22,1.0579116530219965,1.1055095860700523,1.0731255106013193,1.1023704608879188
2021-06-23,1.0529661285873677,1.1037909939205242,1.0679195701020234,1.0994750919025191
2021-06-24,1.0495017119229422,1.1077090934195493,1.0670882826274588,1.1016577636809146
2021-06-25,1.04744477144819,1.1130920296328486,1.0692605190706361,1.1067615165607938
2021-06-28,1.0454877967626413,1.1019399115768094,1.0596745770023377,1.0938304477458827
2021-06-29,1.0447621037420438,1.1029316194411405,1.059125788570202,1.0957160179578977
2021-06-30,1.0377245649416191,1.0918728183542783,1.0530243826139059,1.0867018288842427
2021-07-01,1.049429909777933,1.1034350961736414,1.0688563547221461,1.100567278381085
2021-07-02,1.0533178486567583,1.102837977094033,1.070469339887025,1.106644332031175
2021-07-05,1.0573150325528256,1.1091457412009356,1.0797994359874095,1.1182868067554197
2021-07-06,1.0633549173923684,1.1023245751481132,1.0729308911452355,1.1076759292344867
2021-07-07,1.0743371318077246,1.113456958576109,1.0774197555473561,1.1170409533053978
2021-07-08,1.0590348654617279,1.085392748320169,1.0621215883610338,1.096065831401155
2021-07-09,1.067912454593509,1.0985940081932037,1.0756360072482163,1.1196835077559082
2021-07-12,1.0685870496526741,1.1002109869834342,1.074987723131653,1.1230839805445252
2021-07-13,1.0711628108316622,1.1072656801323026,1.0750105062092863,1.122605674931451
2021-07-14,1.059648520450099,1.102875247997192,1.0696986342864252,1.1171452574480272
2021-07-15,1.0463068878557051,1.0928948882056935,1.057051802495942,1.1065818997091998
2021-07-16,1.0613101313437385,1.0951927184111345,1.0555867007562652,1.1041231796274158
2021-07-19,1.046301927316522,1.0694142011416436,1.0271194839498397,1.0761529494258157
2021-07-20,1.0445670496763393,1.0749510239439728,1.0338157670476236,1.08718761442461
2021-07-21,1.056377354445952,1.0983512580330235,1.0564361771861275,1.1127156956888742
2021-07-22,1.0567250290265113,1.1063562519212535,1.0584962381356735,1.114113224620758
2021-07-23,1.0676148314740521,1.1164655139935329,1.0688515816464967,1.1230019686220922
2021-07-26,1.0665531963260957,1.1147263027951917,1.0714613375691069,1.1226754979629687
2021-07-27,1.067559459627548,1.1035383444766307,1.0667408902581215,1.1203597506116236
2021-07-28,1.0709105400529342,1.1074897373453696,1.0714543795758635,1.1298174887889962
2021-07-29,1.069828689790265,1.1126947001113403,1.078209948506488,1.1330808182694494
2021-07-30,1.0674101209650653,1.1021044356442389,1.067404350835022,1.1285091191322907
2021-08-02,1.0761712035562396,1.1139476696373882,1.0736787954448974,1.139775509608768
2021-08-03,1.0740888902185743,1.1170970940305451,1.0757756099332643,1.1360365892377495
2021-08-04,1.0820084852492522,1.1235781026871183,1.0790812159405279,1.1490343797201985
2021-08-05,1.089197561737208,1.1234417127068759,1.084891480878285,1.156892184426795
2021-08-06,1.0868930360489804,1.1177960824436262,1.0875653800625718,1.1538432623973152
2021-08-09,1.1002645438335075,1.1196308545650229,1.0848019959303987,1.1508337797326174
2021-08-10,1.1024606761959093,1.1216356689861158,1.0900636907294703,1.1571803645284773
2021-08-11,1.1069326749899269,1.1302470225683556,1.0985684177193882,1.1704993769531802
2021-08-12,1.1042091869846535,1.1290750345625504,1.0968266086421583,1.1637584764129234
2021-08-13,1.1135216107356876,1.1286169849762637,1.0992833362738483,1.1713007851700843
2021-08-16,1.1132063006127746,1.1175243169262437,1.0929346946044924,1.1607718003412262
2021-08-17,1.1155210274086305,1.118398120219762,1.0922376152662685,1.155610960891587
2021-08-18,1.114409577490745,1.1161061754683188,1.0924467670305806,1.1570803615282301
2021-08-19,1.112379078255215,1.0949685674124034,1.0778189834299716,1.1422246176852282
2021-08-20,1.1189443505817145,1.101992940937964,1.0851587488845214,1.1506717097511039
2021-08-23,1.1093472968216496,1.0998053303347781,1.0929447275874469,1.1528947357124746
2021-08-24,1.1148656995265185,1.0990151549686842,1.0981148711261375,1.1606118219263133
2021-08-25,1.107038257025876,1.1022135647561908,1.1020718023781404,1.1663001116304346
2021-08-26,1.0987421368087071,1.0993928168621436,1.0995912819971143,1.1600006739659088
2021-08-27,1.098261898964313,1.1038816987053433,1.1009508007506488,1.165972526367182
2021-08-31,1.0997380606039124,1.1035555259005378,1.097739400477661,1.166161395060261
2021-09-01,1.1099284675868302,1.1141083742934537,1.1037922444687343,1.1787078124059842
2021-09-02,1.1104177242418358,1.1089016656340491,1.102664733900897,1.1795259533255218
2021-09-03,1.107483424851124,1.1060921847333776,1.098416734581633,1.1786025242871443
2021-09-06,1.1068952764911382,1.1185075500746426,1.10340468197992,1.183884626738636
2021-09-07,1.104230714250404,1.113468028202631,1.097253671589099,1.1768733262262434
2021-09-08,1.1079071234062927,1.1053224907999815,1.0887625830513923,1.1602097236282038
2021-09-09,1.1006929914893482,1.1001179747767058,1.083505504347092,1.1565586545876623
2021-09-10,1.0947084990589404,1.1081353159606613,1.082895522629314,1.155302810729645
2021-09-13,1.1065964252431006,1.1043047463170679,1.0873267922951149,1.159718604341852
