Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
2025-02-06,0.62024549093826,1.1528383847511776,1.063610258835816,0.9333428363401327,1.0709345736594547,0.8069555391085524,1.3781844516572375,1.964409870757483
2025-02-07,0.6126316366825878,1.1518637643745164,1.0624375655143956,0.9345991961272485,1.0650854939649401,0.796535517351052,1.3715699957662784,1.9588246759704213
2025-02-10,0.6161680933379727,1.1596599092540962,1.0798301460058821,0.9416592574130104,1.0679615358895798,0.8058715742475883,1.3910654474730555,1.96886174590719
2025-02-11,0.6098735413297418,1.1547873280013328,1.07493770065953,0.9329477894361148,1.0586426837854799,0.8013337113377325,1.391383033800634,1.980374155049766
2025-02-12,0.617557038408119,1.1635579445059905,1.0750722396577905,0.9293303047440693,1.047258848010576,0.8079161463965802,1.39472749763608,1.9852860124935412
2025-02-13,0.6238221113400481,1.1908439681418732,1.0644619956611523,0.937225061701903,1.053723817570831,0.8158421146447481,1.4010934726787174,1.9855694220146833
2025-02-14,0.6258414874303053,1.1849969152640325,1.0612449074458064,0.9372518345605214,1.0521648156656394,0.8173323035193276,1.4045795645390666,1.982233880082604
2025-02-17,0.6285686020283264,1.1879205532666406,1.0533477271531237,0.9494802852290721,1.0470515387702588,0.8122571846307223,1.4075965061304252,2.0020646611800146
2025-02-18,0.6269411907144471,1.1957164750188451,1.0420695904973014,0.9506612614014109,1.0376769098012155,0.8084090965637426,1.4047392707746669,2.000393251361846
2025-02-19,0.6168799754358447,1.1918185141427429,1.031957449908913,0.9325367524627883,1.0409570099079175,0.7979147942215,1.3823975750733222,1.9874944595725184
2025-02-20,0.6148424663006492,1.1752519758858808,1.0325651850201845,0.93766048661735,1.0380035806393468,0.7972520934325276,1.3729870324468503,1.9760963746293643
2025-02-21,0.617185477618421,1.205461488772788,1.0335543024685665,0.9382144081971767,1.0390422246301825,0.7938993144440578,1.3695262020322403,1.9793654704235137
2025-02-24,0.6183797324302588,1.201563527896686,1.0358168092916753,0.9258077436660811,1.058254202282501,0.7909775059935227,1.3670002377409374,1.9735255739718425
2025-02-25,0.6178257944519288,1.2035125455226332,1.0333893469332192,0.9088473329437968,1.0616085892409342,0.7900165717121779,1.3577081041355867,1.9780725792087588
2025-02-26,0.6254120985905718,1.2619827024220849,1.046579762972143,0.9297332646072601,1.059382154575935,0.793752480883285,1.3675924488850828,2.005629625189802
2025-02-27,0.6188783210147312,1.265880737673979,1.0378626180620527,0.9093379823627986,1.0472260293961166,0.7862234850600439,1.3580316931791998,2.027797512805009
2025-02-28,0.6203005507804449,1.26393164567224,1.04356312538679,0.8927047239151639,1.0626954515040106,0.787213667245782,1.361429143872481,2.0420746912960697
2025-03-03,0.6235890181383476,1.29219251281216,1.0505062209751619,0.9132892125567982,1.0483815480309069,0.7874697459821738,1.3665195461328312,2.067607944372673
2025-03-04,0.61773802165796,1.2405437316640433,1.0400943091315167,0.8875943608701586,1.0651176492533003,0.7765032912611689,1.3290789244127201,2.0311095564391604
2025-03-05,0.6253612278909462,1.3126568631935402,1.0428561479068092,0.9023642795558544,1.0312676167860093,0.7723325274876595,1.3402800142466438,2.0473178010097035
2025-03-06,0.6300467241805706,1.301937526566103,1.0445650961057067,0.9050534499939321,1.0284056290146957,0.7676110846025175,1.3212857608305002,2.0337217858168817
2025-03-07,0.6263346733657903,1.29219251281216,1.0568275776785732,0.893980526686085,1.040426394785675,0.7736645052115252,1.30253829749356,2.016130557471542
2025-03-10,0.619366372468331,1.2902432720588373,1.0563207094828773,0.8705430025068676,1.0617770185979203,0.7773039416805274,1.2961189719334951,1.9731332324367032
2025-03-11,0.6044330820819133,1.286345385558527,1.0463479410063914,0.8585008535882434,1.0621995915542572,0.776129364861126,1.2827409649802193,1.9540753189140767
2025-03-12,0.6012421418209508,1.2678299784273015,1.052225465280987,0.8648847749465246,1.0532973276753215,0.7712240821790834,1.2954053502231972,1.9748981954800477
2025-03-13,0.5984975282325407,1.2541867806698803,1.0607161550464104,0.8608615387544365,1.054741773206161,0.7625134113299759,1.291396059333954,1.9609268173955698
2025-03-14,0.6030315750623313,1.2395691112873817,1.0750056617158028,0.8760343026686458,1.0657300853668124,0.7679132956969834,1.3064208405318087,1.9893054854033705
