Ticker,Cluster,k
AV.L,1,3
AZN.L,1,3
BARC.L,1,3
BEZ.L,1,3
BP.L,1,3
CNA.L,1,3
GLEN.L,1,3
HSBA.L,1,3
IMB.L,1,3
LLOY.L,1,3
MKS.L,1,3
NWG.L,1,3
REL.L,1,3
SHEL.L,1,3
STAN.L,1,3
AAL.L,2,3
ADM.L,2,3
AUTO.L,2,3
BME.L,2,3
CCH.L,2,3
CTEC.L,2,3
DGE.L,2,3
GSK.L,2,3
HIK.L,2,3
JD.L,2,3
LGEN.L,2,3
NG.L,2,3
PRU.L,2,3
RIO.L,2,3
RKT.L,2,3
SBRY.L,2,3
SMIN.L,2,3
SN.L,2,3
SSE.L,2,3
SVT.L,2,3
TSCO.L,2,3
ULVR.L,2,3
UU.L,2,3
WEIR.L,2,3
RR.L,3,3
