Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10
2021-01-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-05,0.9987509332528753,1.0007926389578279,1.0078965119254844,1.0041683417466625,1.009099739965434,0.9959082182976517,1.012333062414259,1.0028046784669307,1.005693762243829,0.9899685714984582
2021-01-06,1.0321187610202551,1.0186284424212213,1.034730695656694,1.0520397564645638,1.0367586030671363,1.014533275337119,1.043734443021586,1.0274181113637526,1.023483090457104,1.020303689710223
2021-01-07,1.037193266568698,1.016804770796636,1.0387817821961962,1.0520246765920802,1.041736201513892,1.0077076557359643,1.042164345252632,1.0247261538906254,1.0248194122298715,1.0155631094640047
2021-01-08,1.040195635927051,1.0176109934851718,1.0342160351547351,1.0366150058220283,1.0393642862519934,1.0198664951434153,1.045984559040719,1.0300576068958136,1.026526223179393,1.021948430188494
2021-01-11,1.0297360469144947,1.0075609398507164,1.0201208977989082,1.0217471036817085,1.03188149930267,1.00800082586994,1.0293993182177021,1.009838370295651,1.0155643371738918,1.0137312545851989
2021-01-12,1.0154540364852076,0.9972687450132299,1.0185153283688642,1.023126991127615,1.0307808223293808,1.000225591651458,1.0259351855399024,1.002190692926586,1.0024292610557752,0.9974360376471776
2021-01-13,1.0165531167835034,0.9964684937010446,1.0211132354176913,1.013702750396125,1.0339503993776022,0.9947854861975358,1.018128031313154,0.9985447675091947,1.0117878421993163,1.0097108197164224
2021-01-14,1.02276369737609,0.995712131171911,1.0280619389708667,1.023644329441424,1.030415668697937,0.99538274395685,1.0317298457685924,1.014717967551038,1.019785139236314,1.004527087798596
2021-01-15,1.0091553285186285,0.9896014042120872,1.013495180128793,0.9997144313975269,1.0221099440718633,0.9870548865887278,1.0229708495437293,1.0031428924341164,1.010200151205406,1.0076892355804428
2021-01-18,1.0097135616607635,0.9871517725889961,1.0087910479593014,0.9938333451839959,1.0173406025020018,0.9829923827427238,1.0185200660091813,1.0088828947262893,1.0126045924128015,1.0020084602615498
2021-01-19,0.9986791305782234,0.9829981127481969,1.002300311249157,0.9823829007386903,1.0180549784208484,0.9858838581238142,1.0168762426318625,1.0002835473502394,1.0074882524835989,1.004889449546321
2021-01-20,1.0106534521464412,0.9970651938606614,1.012547029350341,0.990636161231662,1.024216552569918,0.9994183516160329,1.0251005857350692,1.0115825020089062,1.0227660015648576,1.0024988275117472
2021-01-21,1.012232423993198,1.005045540359883,1.012274602261241,0.9856663070655308,1.0266664795228413,1.005250166134993,1.0163018261156558,1.0080741022358273,1.0201250986658612,0.9941892861935451
2021-01-22,1.0091368840769908,1.0018989936080152,1.0048690256373267,0.9777757452798852,1.0145321029671261,1.0070913513636088,1.0005725203088105,1.0055990533205512,1.0088011507126837,1.0053713548841918
2021-01-25,1.0003115906185196,0.9967178288083247,1.006726053981674,0.9545877263413984,0.9970207799050435,0.9948809796757576,0.9810554182269062,0.9918882557644272,1.0053700670947483,1.017585027720394
2021-01-26,1.0041464250374827,0.9977904419924761,0.9906160228740457,0.9583868088522723,1.0035101697153743,0.9987550322208325,0.992014079571733,0.993010395409744,1.0109106588854837,1.0122026417668488
2021-01-27,0.9829415016002432,0.9914034189760345,0.9779439511088645,0.9305722942076347,0.9914428020281472,0.9935123104837638,0.9814254871830705,0.9843700965285153,1.0151730058934623,1.0030290838213856
2021-01-28,0.9791869704555277,0.9902642276247641,0.9862552059818775,0.9452201762272632,0.9892248243913137,0.9923894831997435,0.980128968133207,0.9855611179942583,1.002118008709248,0.9963503344555725
2021-01-29,0.960020007312881,0.9706128693685359,0.9683083277140718,0.9326354796062221,0.9682392776405138,0.9781046199114447,0.9672081642653959,0.9676090743684997,0.9916929903951839,0.9832293515575744
2021-02-01,0.9780514695691694,0.9831329184796815,0.9820243211795805,0.9480085897040704,0.9807037461092286,0.9918630344995869,0.9757727915569369,0.9861299523300052,0.9974970085437779,1.0003621616799312
2021-02-02,0.9915376929975014,1.0048112697618783,0.9881734011415815,0.9577820634285829,0.9882921085160642,1.0099349219586586,0.99097516475457,0.9950560460382547,1.0004196400562493,0.9998591443654442
2021-02-03,0.9924235483479353,1.00305760634974,0.9823413201058312,0.9604592421295264,0.9910399114571344,0.9991818867345102,0.9862056720641309,0.9937572224878012,1.0005966202093928,0.9866921999406923
2021-02-04,0.999228571377431,1.0102104978159039,0.9762274951061807,0.9692688451824978,0.9905431273343764,1.003623915238606,0.9882395230400622,1.000791774289836,0.9897525187409275,0.9766094193588863
2021-02-05,0.9941567245371631,1.012169963527531,0.9779829433300816,0.9731672697272733,0.9867627671452098,0.9921958509149219,1.0116120887038869,1.011628202813883,0.9878200635004528,0.9609372100576387
2021-02-08,0.9995358263776933,1.0082976411164821,0.9862272501623921,0.9810435314180412,0.9935115116341839,0.9941501857248587,1.0113314088432328,1.009198796041531,0.9926068219177572,0.9560635871795562
2021-02-09,1.000921384004644,1.0042179727334983,0.9845408366071802,0.9775507119266865,0.9922062810920849,0.9834593393852009,1.0188810269790258,1.009208145110066,0.9933478925816004,0.9627966771515581
2021-02-10,1.001631497668432,0.9963357739221653,0.986340711956109,0.9799113765193833,0.9879988805826354,0.97799781176455,1.0097134414368802,1.005262076407269,0.9894267403180881,0.9651242437320506
2021-02-11,1.0088561981034838,1.0053225154138434,0.9902742964203382,0.9781313871235268,0.9906030801755066,0.9833777201746787,1.0005060890347288,1.0108018472373959,0.9985387594530333,0.9654204660818035
2021-02-12,1.017856645689005,1.0119346804819944,1.0056806614273661,0.9778345937389661,0.9986559334586669,0.9910489950660262,1.0119042565353495,1.0110078226589765,1.0060776838135197,0.972988384126305
2021-02-15,1.039553756431618,1.014928279853816,1.0242663548048845,1.0073677364569127,1.0371192160862115,1.0041405907298113,1.032507093912328,1.0406978388467425,1.0200091236828512,0.9863806482680214
2021-02-16,1.0379541112837591,1.013646204221011,1.0297260649487234,1.0168513368657228,1.0312545834987368,0.9997289593100434,1.0296798771683269,1.0363011045332715,1.0212473732950784,0.9656528054619413
2021-02-17,1.0263157502180922,0.9997004751744427,1.0172065091403755,1.0091208899069888,1.0243324901824458,0.9854624131156274,1.0184975495508957,1.0289966078038133,1.0079831573909077,0.9720912124972884
2021-02-18,1.0123851378547637,0.9879674917365726,1.0125622528193639,0.9874620765885276,1.0167790241440997,0.9721304012187555,1.0022196396983352,1.0211347100825452,1.0026920401413584,0.9543956125976545
2021-02-19,1.0180204893082099,0.9923203812592635,1.0205614720021647,1.0078991219987832,1.0222120985224097,0.9662747739701576,0.9964732346108663,1.0272119442933252,0.9987951851517368,0.9450950557551032
2021-02-22,1.008556366851967,0.980551729081031,1.0148325370284015,1.027163895002862,1.0271900887945857,0.9498824892112037,1.003683132643879,1.0203054927356374,0.9897892971322417,0.9268979793707637
2021-02-23,1.0049175457438007,0.9710744715305851,1.0220189181782031,1.0363495958081532,1.0324212846772018,0.9524632569628302,1.013268150345819,1.020997583305537,0.99099529615603,0.9343759804675742
