Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9
2025-03-21,0.6330797587708294,2.0368414875677274,1.6468224642863811,1.0386445965261997,1.0700229560706755,1.0396746347016204,0.7689969124049474,0.6552668652253014,2.028961762999853
2025-03-24,0.6406259965214275,2.040616901643319,1.6536196104925047,1.0411934467938264,1.0567767762227143,1.0385416557608154,0.7697816766696982,0.6550128619333438,2.040440289505469
2025-03-25,0.6495281569885021,2.051176119886928,1.659045942826067,1.0421756956819768,1.0558659697680302,1.0390815732046175,0.7623854508003387,0.6563286886939967,2.0591200494237887
2025-03-26,0.648113922516779,2.06642779405189,1.6585506769293665,1.0396038815321358,1.0653760199179936,1.0299736951248082,0.7624876551054698,0.6570410019171802,2.060456147956383
2025-03-27,0.6546412284671415,2.075445784809151,1.662219531400513,1.0324366225368367,1.0618748641578408,1.0289407506891517,0.7581605361404835,0.6479812560820004,2.047950923144712
2025-03-28,0.6603353536155512,2.0802690208703187,1.652617123265684,1.03185918329295,1.0886212962243111,1.0329220267459993,0.7639753431322455,0.6458850442140308,2.021847917825367
2025-03-31,0.6549582264775069,2.0726294068844138,1.6338329565749599,1.0174774909684414,1.087104782974286,1.0243503566451169,0.7543050780282771,0.6335854506673421,1.990192781746282
2025-04-01,0.6671558437888166,2.089385172165002,1.6469983378519288,1.025290715726087,1.090753629055507,1.0290399304833664,0.757801486735491,0.6368455511784137,2.013443372075073
2025-04-02,0.6554345099913088,2.0786397521891176,1.652816424875937,1.0230730573549254,1.0846405895461217,1.0402233135278942,0.7551685651227077,0.6333487113599965,2.0102208686521523
2025-04-03,0.6513641163595765,2.0824817832560725,1.6276036051083458,1.0148833541368034,1.132805849011571,1.040156413101128,0.7495758238606316,0.6135368857383974,1.949980173952607
2025-04-04,0.5910152711077301,1.9896188348263812,1.554838220699114,0.9683510215162561,1.1042357770901963,1.0129258533941765,0.7108379217920208,0.5853460077021042,1.8238649464881396
2025-04-07,0.5951147933029606,1.8858227354614583,1.4924349521598907,0.9411057974845983,1.0442018026290107,0.988848217555597,0.679446992493363,0.5627188259044202,1.7584155180088124
2025-04-08,0.612843453851465,1.9506360366493876,1.5395885496296116,0.9635392877027924,1.0626024580459972,1.0167811091369046,0.6947870445159906,0.5769662797904739,1.825504419991185
2025-04-09,0.6274132494982946,1.8995144675750735,1.5124722285561902,0.9468256223860207,1.0347327906708093,1.009298467047394,0.6686324817968917,0.5636876997466731,1.7847528131856618
