Date,CCH.L,REL.L,RIO.L,UU.L,SBRY.L,HSBA.L,TSCO.L,NG.L,LLOY.L,IMB.L,BP.L,WEIR.L,BEZ.L,SVT.L,SHEL.L,LGEN.L,AUTO.L,BARC.L,MKS.L,CNA.L,ULVR.L,JD.L,AV.L,PRU.L,SMIN.L,AZN.L,GLEN.L,STAN.L,CTEC.L,BME.L,GSK.L,SSE.L,AAL.L,ADM.L,NWG.L,RKT.L,DGE.L,RR.L,SN.L,HIK.L
2023-11-20,2087.1552734375,2982.442138671875,5505.53466796875,1075.5518798828125,263.37933349609375,615.08349609375,274.4375,1019.00537109375,42.99643325805664,1844.620361328125,479.8014526367187,1825.6986083984375,559.6210327148438,2657.460205078125,2638.3955078125,231.471923828125,706.9755859375,142.42311096191406,252.43014526367188,150.78126525878906,4034.7275390625,139.05648803710938,423.0451049804687,939.468505859375,1638.1209716796875,10100.6328125,465.2092590332031,663.8934326171875,223.07794189453125,533.4923095703125,1406.61962890625,1787.2764892578125,2209.38916015625,2618.36328125,207.7757873535156,5541.71923828125,2801.134521484375,245.45870971679688,1018.824462890625,1750.819580078125
2023-11-21,2174.07861328125,3004.430419921875,5523.5068359375,1075.0523681640625,265.07659912109375,612.188720703125,276.2357482910156,1035.980224609375,42.49705123901367,1863.585205078125,475.9065856933594,1819.2012939453125,558.1220703125,2647.4736328125,2610.4228515625,228.4787445068359,704.7763671875,141.60379028320312,252.23019409179688,147.9335479736328,4065.18017578125,144.55474853515625,422.24652099609375,918.8801879882812,1626.627197265625,10186.587890625,456.714599609375,661.2962646484375,224.67706298828125,531.4965209960938,1416.0106201171875,1787.7760009765625,2192.721923828125,2688.26611328125,206.677490234375,5622.84814453125,2796.138427734375,242.95913696289065,1021.32275390625,1755.8148193359375
2023-11-22,2186.06787109375,3038.412353515625,5500.5419921875,1088.034912109375,266.6741027832031,605.6007690429688,279.5325622558594,1031.9862060546875,42.24736785888672,1875.0643310546875,465.5206298828125,1818.201904296875,564.6176147460938,2670.44287109375,2553.97900390625,227.0819396972656,711.5741577148438,139.865234375,250.9305725097656,146.33477783203125,4083.878662109375,150.3029327392578,418.8525695800781,914.4826049804688,1637.12158203125,10080.6435546875,448.6696166992187,656.7011108398438,226.0762939453125,532.8936157226562,1409.81640625,1788.275390625,2194.192138671875,2686.268798828125,203.88186645507812,5658.21142578125,2832.607666015625,237.46006774902344,1031.316162109375,1754.3162841796875
2023-11-23,2188.06640625,3058.402099609375,5493.552734375,1097.5220947265625,269.4696044921875,610.5916137695312,279.7323913574219,1003.2169189453124,42.29231643676758,1830.6517333984375,472.8607482910156,1851.1875,564.6176147460938,2689.41748046875,2583.449951171875,227.0819396972656,704.176513671875,140.12503051757812,248.7311553955078,147.38394165039062,4046.48095703125,147.8537139892578,420.44970703125,917.4810180664062,1643.6180419921875,10168.5966796875,449.5190734863281,665.4918823242188,227.2756500244141,535.0890502929688,1419.6070556640625,1804.2601318359375,2187.820068359375,2692.260498046875,204.8802947998047,5602.04541015625,2822.6162109375,240.65951538085935,1031.316162109375,1751.319091796875
2023-11-24,2179.073974609375,3047.407958984375,5477.57763671875,1107.0093994140625,271.66607666015625,608.3956298828125,283.5287780761719,1008.2106323242188,42.422149658203125,1835.6439208984375,475.8567199707031,1869.6793212890625,562.1193237304688,2702.400390625,2592.440673828125,228.4787445068359,700.3776245117188,141.5238800048828,248.7311553955078,148.08338928222656,4060.3720703125,148.15362548828125,423.9435119628906,921.0789184570312,1645.1171875,10174.59375,447.8701171875,666.6904907226562,228.07521057128903,544.0704956054688,1421.20556640625,1818.24658203125,2173.113525390625,2660.304931640625,205.67904663085935,5622.84814453125,2821.61669921875,240.95948791503903,1023.8211669921876,1756.3143310546875
2023-11-27,2179.073974609375,3070.395751953125,5453.61376953125,1106.0108642578125,275.75958251953125,606.2994995117188,284.3280334472656,1013.2041625976562,41.9976806640625,1845.62841796875,474.40863037109375,1867.180419921875,562.1193237304688,2701.40185546875,2567.965087890625,227.5808258056641,709.5747680664062,140.08505249023438,249.5309600830078,148.88278198242188,4061.974609375,148.7034454345703,427.4372253417969,908.2861328125,1644.11767578125,9970.703125,445.22174072265625,666.6904907226562,227.2756500244141,549.6588134765625,1412.8134765625,1823.7412109375,2161.8388671875,2705.24267578125,203.58233642578125,5606.2060546875,2806.130126953125,243.15911865234375,1020.8230590820312,1739.830078125
2023-11-28,2203.05322265625,3063.399658203125,5423.65966796875,1115.9971923828125,280.8514099121094,606.0997924804688,283.5287780761719,1022.6920776367188,42.39718246459961,1838.63916015625,474.3587341308594,1872.677978515625,556.1233520507812,2724.370849609375,2577.955322265625,224.6874084472656,710.9743041992188,140.005126953125,252.0302734375,149.0326385498047,4045.412353515625,148.75343322753906,423.8436584472656,884.8994140625,1638.6207275390625,9894.7431640625,446.7707824707031,661.4959716796875,226.27618408203125,563.4302368164062,1410.416015625,1823.2418212890625,2160.857666015625,2705.24267578125,202.8834228515625,5631.1689453125,2772.158935546875,258.2565612792969,1020.3234252929688,1738.8311767578125
2023-11-29,2177.07568359375,3044.409423828125,5391.70947265625,1123.4871826171875,283.04791259765625,593.7222900390625,284.1282043457031,1024.1903076171875,43.395938873291016,1831.6500244140625,471.3128662109375,1872.677978515625,550.12744140625,2712.38720703125,2550.982177734375,227.9799041748047,717.9721069335938,140.18496704101562,253.5298309326172,147.28402709960938,4010.685791015625,157.25076293945312,414.8597106933594,853.7169799804688,1635.622314453125,10026.6728515625,443.6727600097656,639.71923828125,224.876953125,574.806640625,1399.6265869140625,1828.736328125,2096.640380859375,2699.2509765625,206.0784149169922,5606.2060546875,2737.68798828125,263.355712890625,1020.8230590820312,1720.848388671875
2023-11-30,2194.060791015625,3038.412353515625,5390.71044921875,1089.532958984375,285.444091796875,601.009033203125,285.5268249511719,1026.1876220703125,43.415916442871094,1843.6314697265625,478.4532470703125,1872.17822265625,535.63720703125,2597.987060546875,2557.475341796875,228.778076171875,724.5700073242188,140.9243621826172,251.430419921875,148.93272399902344,4027.78173828125,157.0008544921875,416.7563171386719,862.5121459960938,1647.1162109375,10120.623046875,441.5240478515625,652.505615234375,224.67706298828125,572.4115600585938,1418.008544921875,1830.734619140625,2100.0712890625,2697.253662109375,207.57611083984375,5614.52783203125,2761.168212890625,268.7547912597656,1022.82177734375,1721.8475341796875
2023-12-01,2216.041748046875,3046.408447265625,5590.40380859375,1090.5316162109375,284.14617919921875,603.0054321289062,279.33282470703125,1031.6805419921875,44.43464279174805,1855.6126708984375,477.754150390625,1898.66650390625,539.634521484375,2611.970703125,2565.467529296875,226.982177734375,721.1712036132812,142.2432861328125,254.32962036132812,152.4300079345703,4039.53564453125,160.2998046875,419.0522155761719,868.308837890625,1658.60986328125,10192.5849609375,457.4141540527344,651.9061889648438,225.4766387939453,587.7796630859375,1434.59228515625,1843.2225341796875,2265.763671875,2702.246826171875,210.8709716796875,5633.2490234375,2813.623779296875,276.65350341796875,1034.81396484375,1756.3143310546875
2023-12-04,2216.041748046875,3045.4091796875,5439.6357421875,1071.5570068359375,284.3458251953125,603.0054321289062,280.9312744140625,1034.6767578125,45.073848724365234,1870.090087890625,471.3128662109375,1870.17919921875,531.6400146484375,2585.002197265625,2533.998291015625,226.88238525390625,721.1712036132812,142.8627471923828,253.8297576904297,151.33082580566406,4078.53662109375,164.84837341308594,420.9488525390625,863.71142578125,1639.120361328125,10260.5478515625,443.3728942871094,652.505615234375,224.47718811035156,596.9605712890625,1453.97314453125,1848.2177734375,2180.95654296875,2714.230224609375,213.36705017089844,5668.61376953125,2801.633544921875,285.35198974609375,1032.815185546875,1767.80322265625
2023-12-05,2224.0341796875,3070.395751953125,5411.67822265625,1083.5411376953125,288.73883056640625,602.3067016601562,283.8285217285156,1033.677978515625,44.95399475097656,1860.604736328125,471.2628784179687,1863.681884765625,544.1315307617188,2619.961669921875,2523.5087890625,227.4810333251953,727.9689331054688,139.34564208984375,251.8303070068359,149.1825408935547,4062.5087890625,164.94834899902344,419.5513000488281,852.91748046875,1641.619140625,10138.6123046875,438.1261901855469,645.1134033203125,223.4777374267578,601.5510864257812,1438.1884765625,1870.6959228515625,2112.817138671875,2738.197021484375,214.46536254882812,5631.1689453125,2810.126708984375,284.6521301269531,1024.820556640625,1797.2750244140625
2023-12-06,2230.029052734375,3090.3857421875,5483.56787109375,1095.0255126953125,289.53753662109375,613.5863037109375,286.426025390625,1050.156982421875,45.74801254272461,1845.1292724609375,465.3209228515625,1893.1690673828125,545.6304931640625,2652.923583984375,2487.54443359375,235.1634826660156,736.76611328125,140.12503051757812,257.7286682128906,150.53146362304688,4063.5771484375,168.5972137451172,425.5406188964844,883.5001220703125,1640.6195068359375,10124.6201171875,446.22113037109375,662.69482421875,224.47718811035156,611.1312255859375,1438.588134765625,1868.1983642578125,2155.9560546875,2771.151123046875,219.05816650390625,5618.6875,2772.158935546875,288.551513671875,1027.8184814453125,1801.2711181640625
2023-12-07,2256.006103515625,3088.386474609375,5559.451171875,1104.013427734375,289.63739013671875,611.2904052734375,288.2242736816406,1064.6385498046875,45.65812301635742,1853.6158447265625,459.6286010742187,1896.6676025390625,541.6331787109375,2717.848388671875,2478.5537109375,239.1543884277344,741.3646240234375,140.0251007080078,256.92889404296875,149.28244018554688,4068.919921875,165.7510528564453,427.1377868652344,873.505859375,1645.616943359375,10092.6376953125,453.2666931152344,649.3090209960938,223.67762756347656,606.5407104492188,1431.195556640625,1868.1983642578125,2180.95654296875,2771.151123046875,218.05972290039065,5568.76318359375,2759.66943359375,286.1518859863281,1029.817138671875,1781.290283203125
2023-12-08,2270.992919921875,3105.3779296875,5574.42822265625,1108.0079345703125,294.32989501953125,618.0780639648438,287.6248474121094,1058.6461181640625,46.277347564697266,1817.172607421875,467.6178283691406,1910.16162109375,535.1376342773438,2710.856201171875,2518.014404296875,240.3516540527344,737.765869140625,143.16253662109375,260.1280212402344,149.33242797851562,4045.9462890625,166.90072631835938,428.3356323242187,889.0969848632812,1674.1015625,10116.625,457.11431884765625,659.2984008789062,227.0757598876953,607.7382202148438,1432.99365234375,1880.6864013671875,1767.315185546875,2797.11474609375,220.1564788818359,5610.36669921875,2826.61279296875,289.2513732910156,1047.8052978515625,1749.8204345703125
2023-12-11,2267.99560546875,3115.372802734375,5475.58056640625,1106.0108642578125,298.42333984375,615.283203125,290.22235107421875,1062.1417236328125,46.057621002197266,1814.17724609375,466.61920166015625,1911.1612548828125,537.6359252929688,2707.85986328125,2514.0185546875,239.7530212402344,742.3643188476562,142.38316345214844,264.92669677734375,143.63690185546875,4038.467041015625,172.54905700683594,428.3356323242187,896.0929565429688,1694.0908203125,10090.638671875,439.0256042480469,646.3121948242188,228.07521057128903,605.5429077148438,1445.9808349609375,1848.2177734375,1753.9814453125,2794.119140625,218.55894470214844,5597.8857421875,2807.129150390625,296.85009765625,1048.3048095703125,1744.325927734375
2023-12-12,2274.9892578125,3157.350341796875,5508.52978515625,1098.0213623046875,296.3266906738281,617.6788940429688,289.02349853515625,1066.635986328125,45.842891693115234,1789.7152099609375,460.3277587890625,1905.163818359375,541.6331787109375,2673.8994140625,2496.535888671875,244.1430206298828,745.1635131835938,141.56381225585938,262.9272766113281,144.28639221191406,4045.9462890625,172.69898986816406,430.4319152832031,880.7017822265625,1706.0843505859375,10166.59765625,436.0274963378906,638.7202758789062,231.47335815429688,599.1561279296875,1447.9791259765625,1843.721923828125,1662.802001953125,2756.171875,216.3623809814453,5624.92822265625,2807.62890625,304.6487731933594,1053.8013916015625,1744.8253173828125
2023-12-13,2271.9921875,3167.345458984375,5487.5615234375,1108.50732421875,296.5263977050781,616.081787109375,288.72381591796875,1072.1287841796875,46.12753677368164,1798.201904296875,459.2291870117187,1782.7174072265625,544.631103515625,2697.871337890625,2491.54052734375,241.34939575195312,731.16796875,140.96432495117188,264.52679443359375,146.1848907470703,4058.768798828125,170.09974670410156,430.2322692871094,864.111083984375,1698.0887451171875,10384.482421875,433.379150390625,636.9221801757812,236.4706268310547,561.6339111328125,1454.372802734375,1868.1983642578125,1637.5069580078125,2752.177490234375,214.96456909179688,5606.2060546875,2807.62890625,301.749267578125,1055.30029296875,1748.3221435546875
2023-12-14,2293.97265625,3061.400634765625,5644.32080078125,1110.5045166015625,299.8211364746094,615.1832885742188,287.82464599609375,1078.1212158203125,47.48085021972656,1794.2083740234375,465.2709655761719,1836.69384765625,540.6338500976562,2646.93017578125,2517.51513671875,245.3402862548828,730.3681640625,149.87701416015625,265.22662353515625,143.8367462158203,4020.836669921875,175.09828186035156,430.33209228515625,882.7005615234375,1728.0726318359375,10462.44140625,453.466552734375,654.3036499023438,242.06756591796875,563.6298217773438,1460.3668212890625,1894.17333984375,1760.2562255859375,2668.293701171875,222.35302734375,5631.1689453125,2866.5791015625,299.9495544433594,1081.2830810546875,1778.7928466796875
2023-12-15,2274.9892578125,3022.4208984375,5689.251953125,1090.5316162109375,293.0319519042969,607.8965454101562,282.4298400878906,1064.6385498046875,46.95650100708008,1805.1910400390625,457.23187255859375,1821.700439453125,531.6400146484375,2615.966552734375,2500.531494140625,245.9389190673828,696.9788208007812,146.519775390625,261.4276428222656,141.68844604492188,4012.822509765625,173.098876953125,429.3338623046875,875.5047607421875,1730.5712890625,10180.5908203125,460.5621643066406,641.9168090820312,240.8682098388672,559.8377685546875,1417.8084716796875,1871.1954345703125,1788.29638671875,2651.3173828125,220.85536193847656,5660.2919921875,2831.109130859375,290.05120849609375,1043.807861328125,1727.8416748046875
